date,BAA10Y,HY_OAS_3Y,NFCI,Real_Yield,DXY,CFNAI,INDPRO_YoY,Copper_Gold,HYG,SPY,QQQ,SMH,SOXX,IGV,XLE,OIL,APA,AR,BKR,BP,CHK,CHX,COP,CTRA,CVX,DVN,EOG,EPD,EQNR,EQT,ET,FANG,FTI,HAL,HES,KMI,MPC,MPLX,MRO,MUR,NBR,NOV,OKE,OVV,OXY,PSX,PTEN,RIG,SHEL,SLB,SM,TRGP,TTE,VLO,WHD,WMB,XOM,Score_Dynamics,Ratio_XLE_OIL,Ratio_XLE_OIL_Z,Score_Valuation,Breadth_Integrated,Breadth_E&P,Breadth_Services,Breadth_Refining_Midstream,Breadth_50,Capex_Spread,Capex_Overheat,High_60,Price_Ratio_High,Score_Breadth,Ratio_SPY,Score_Relative,Composite_Radar_Score,MA10,MA20,MA50,MA200,Dist_200MA,Price_Z,OIL_Z,DXY_Z,Macro_Anchor_Z,Dynamic_Beta,Expected_Price_Z,Gap,Gap_Max_45,PriceZ_Max_45,Gap_Median,Gap_Upper,Above_MA20_Conf,Above_MA50_Conf,Below_MA50_3D,Cond_Panic,Cond_Bubble,Macro_Crisis,Cond_Bear,Sell_Signal
2012-03-27,3.04,,-0.483,-0.13,90.2796,-0.39,2.8286925428470555,0.0023023503300582,41.44276428222656,110.15813446044922,60.3492431640625,15.268037796020508,17.068817138671875,12.794894218444824,21.78278541564941,107.33000183105467,73.95421600341797,,21.41132354736328,19.78083038330078,,,35.76261901855469,,59.17789459228516,45.69670486450195,39.08883285522461,10.063331604003906,12.234420776367188,24.10723114013672,3.551908493041992,,33.416805267333984,25.406848907470703,,19.009775161743164,14.608158111572266,,,28.54661750793457,760.0225219726562,56.392845153808594,16.114852905273438,72.06796264648438,61.74673843383789,,13.293495178222656,46.240867614746094,34.12731170654297,48.37163162231445,63.26313781738281,24.350379943847656,22.421550750732425,15.224221229553224,,14.546002388000488,49.17728042602539,29.166666666666668,0.20295148620627299,-1.313270953501756,4.365079365079365,0.3333333333333333,0.2,0.1,0.6,0.2683333333333333,-0.1,False,22.95146942138672,0.9490802098863308,65.67460317460318,0.19774105219138605,2.976190476190476,29.990079365079367,22.158786010742187,22.265937137603757,22.14632694244385,21.01812400817871,3.638104938257815,0.5376032868912307,1.5613424877935542,0.2223741342721997,0.8478558389672526,1.0029654369817984,0.8503701020273597,-0.31276681513612903,0.7218781276707803,1.3964238126148816,0.0027141673599822003,0.4831415068332733,False,False,True,False,False,False,False,False
2012-03-28,3.03,,-0.483,-0.11,90.603,-0.39,2.8286925428470555,0.0022842149014447,41.30648040771485,109.61188507080078,60.1103515625,15.085464477539062,16.872135162353516,12.688029289245604,21.51075935363769,105.41000366210938,72.20345306396484,,20.83456420898437,19.692724227905277,,,35.36238098144531,,58.5421028137207,45.62607955932617,38.509254455566406,10.037577629089355,12.06091594696045,23.63367462158203,3.489516496658325,,33.00803756713867,25.13597869873047,,19.410343170166016,14.462069511413574,,,28.15852928161621,745.9242553710938,56.62358856201172,16.005325317382812,71.64195251464844,59.51304244995117,,13.013229370117188,45.33684158325195,34.1080207824707,48.247169494628906,62.032039642333984,24.0024528503418,22.527263641357425,15.113571166992188,,14.40049171447754,48.74581527709961,23.809523809523807,0.2040675131927237,-1.2199354296296463,2.976190476190476,0.16666666666666666,0.2,0.1,0.5,0.21166666666666667,-0.1,False,22.95146942138672,0.9372279812983765,42.857142857142854,0.19624477162985937,1.984126984126984,21.041666666666664,22.083361625671387,22.21422481536865,22.14852424621582,21.01652482032776,2.351647275347324,0.3476573127569275,1.2998496592322655,0.3658072850331541,0.6335868815260977,1.007729362166766,0.6384841039975248,-0.29082679124059724,0.7218781276707803,1.3964238126148816,0.0027141673599822003,0.4830585509747244,False,False,True,False,False,False,False,False
2012-03-29,3.03,,-0.483,-0.13,90.7285,-0.39,2.8286925428470555,0.0022963321767825,41.30193328857422,109.42459869384766,59.880332946777344,15.11518383026123,16.874990463256836,12.812382698059082,21.51075935363769,102.77999877929688,72.07945251464844,,20.819255828857425,19.53852844238281,,,35.27858352661133,,59.07284164428711,45.34349822998047,38.29499053955078,9.896928787231444,11.860716819763184,23.20406150817871,3.508579969406128,,33.907325744628906,25.360410690307617,,19.291650772094727,14.355829238891602,,,28.193809509277344,733.1077270507812,56.71730422973633,16.017061233520508,70.22186279296875,59.24951553344727,,12.945058822631836,45.44667434692383,33.8571662902832,47.80466842651367,61.130409240722656,23.94356155395508,22.2541618347168,14.742926597595217,,14.35825538635254,48.870697021484375,24.6031746031746,0.20928933173987657,-0.795169134820271,15.674603174603174,0.16666666666666666,0.2,0.1,0.5,0.21166666666666667,-0.1,False,22.95146942138672,0.9372279812983765,42.9563492063492,0.19658065563321206,2.380952380952381,24.543650793650794,22.00432472229004,22.151673221588133,22.14897518157959,21.016120138168336,2.3536181379693324,0.3479794377822506,0.9506369973172316,0.4179709699090038,0.40319381042673746,1.0122076915196596,0.4081158760870632,-0.06013643830481258,0.7218781276707803,1.3964238126148816,0.0027141673599822003,0.48297559511617555,False,False,True,False,False,False,False,False
2012-03-30,3.07,,-0.482,-0.09,90.4593,-0.39,2.8286925428470555,0.0022907804288563,41.22012710571289,109.87720489501952,59.76531219482422,15.200101852416992,16.946243286132812,12.798779487609863,21.6860580444336,103.0199966430664,73.26851654052734,,21.406211853027344,19.82489013671875,,,35.37633514404297,,59.27190017700195,45.67103576660156,39.02561569213867,9.997960090637209,12.06091594696045,23.536033630371094,3.492116689682007,,34.35015106201172,25.685449600219727,,19.11362648010254,14.395673751831056,,,28.36012077331543,747.2059326171875,57.301368713378906,15.97206974029541,69.76036071777344,59.7514877319336,,13.096559524536133,46.21552658081055,33.83302688598633,48.35089874267578,61.355804443359375,24.32896423339844,22.51845932006836,14.256103515625,,14.461512565612791,49.2397575378418,28.174603174603174,0.21050336484222257,-0.6957034395746988,27.976190476190478,0.16666666666666666,0.13333333333333333,0.1,0.5,0.1883333333333333,-0.033333333333333326,False,22.95146942138672,0.9448657794531456,68.65079365079364,0.19736630600635693,4.166666666666666,36.666666666666664,21.912140083312988,22.11083354949951,22.1528719329834,21.018637676239013,3.1753740583724315,0.4692862971258124,0.9723904858955503,0.2855739577410865,0.46920470844089557,1.017248932842949,0.4772979889463881,-0.008011691820575706,0.7218781276707803,1.3964238126148816,0.0027141673599822003,0.48286942158688084,False,False,True,False,False,False,False,False
2012-04-02,3.08,,-0.482,-0.14,90.247,0.06,3.9040297563633697,0.0023359165106374,41.29096603393555,110.68092346191406,60.38462829589844,15.246806144714355,16.960498809814453,12.938678741455078,21.89763832092285,105.2300033569336,73.65512084960938,,21.67162322998047,19.97467613220215,,,35.77660369873047,,59.87451553344727,46.44803237915039,39.81597137451172,10.083139419555664,12.247770309448242,24.131649017333984,3.570103406906128,,34.41828918457031,25.886659622192383,,19.33616065979004,14.422229766845703,,,28.78852844238281,751.9053344726562,57.87818145751953,15.96229648590088,70.15087890625,61.16321563720703,,13.081406593322754,46.64641952514648,34.34440612792969,48.288673400878906,61.52054214477539,24.318265914916992,23.0646915435791,14.565898895263672,,14.578857421875,49.43278884887695,33.53174603174603,0.20809308696604872,-0.8899129563361247,24.206349206349206,0.5,0.2,0.1,0.6,0.31,-0.1,False,22.95146942138672,0.9540843733742868,70.83333333333334,0.19784473815361645,4.9603174603174605,38.105158730158735,21.83083724975586,22.087798690795896,22.1575679397583,21.021645727157594,4.167098071839228,0.6154104027536054,1.2442873973131472,0.17983556615487636,0.6746382119259378,1.0227117984572165,0.6899604590267365,-0.07455005627313116,0.7218781276707803,1.3964238126148816,0.0027141673599822003,0.4827168127160948,False,False,True,False,False,False,False,False
2012-04-03,3.06,,-0.482,-0.06,90.1921,0.06,3.9040297563633697,0.0023446107339002,41.25442886352539,110.2283706665039,60.36695098876953,15.034512519836426,16.689701080322266,12.89398956298828,21.70721435546875,104.01000213623048,72.3858413696289,,21.304134368896484,19.609018325805664,,,35.51596450805664,,59.233192443847656,45.69028854370117,39.88972473144531,10.146529197692873,12.003081321716309,24.170700073242188,3.5978329181671143,,34.431907653808594,26.00274658203125,,19.6477165222168,14.07695198059082,,,28.027482986450195,734.3892822265625,58.16661834716797,16.01901626586914,69.2633285522461,60.52951049804688,,13.073830604553224,45.319942474365234,33.77513885498047,48.21261215209961,60.38478088378906,24.398555755615234,22.46560287475586,14.051417350769045,,14.757225036621094,48.728790283203125,28.76984126984127,0.20870312299393853,-0.839394463541039,19.444444444444446,0.16666666666666666,0.2,0.1,0.4,0.19666666666666666,-0.1,False,22.95146942138672,0.9457875640520628,69.84126984126983,0.19692946765169883,4.563492063492063,35.12896825396825,21.764645385742188,22.073458194732662,22.159720001220702,21.020595750808717,3.2664088725155054,0.4825685058110013,1.0774316510833701,0.14749335767482497,0.5874616475800921,1.0287186480363697,0.6043327518718107,-0.12176424606080938,0.7218781276707803,1.3964238126148816,0.0027141673599822003,0.4825642038453087,False,False,True,False,False,False,False,False
2012-04-04,3.08,,-0.482,-0.05,90.8284,0.06,3.9040297563633697,0.0023478880698059,41.10357666015625,109.13589477539062,59.54411697387695,14.7670259475708,16.32197380065918,12.670540809631348,21.429155349731445,101.47000122070312,71.15304565429688,,21.09488296508789,19.089157104492188,,,35.455440521240234,,58.38176727294922,45.77377700805664,38.821876525878906,9.960318565368652,11.834019660949709,24.00958633422852,3.5163803100585938,,33.593936920166016,25.53841209411621,,19.3955020904541,14.14002513885498,,,27.51844596862793,713.8827514648438,57.13551330566406,15.83320426940918,67.45281219482422,59.24322509765625,,12.69509506225586,43.824485778808594,33.31681823730469,47.49353790283203,58.67683410644531,24.350379943847656,22.14403533935547,13.979504585266112,,14.738445281982422,48.24623107910156,23.61111111111111,0.21118707972862835,-0.6388441448928196,21.03174603174603,0.0,0.13333333333333333,0.1,0.3,0.11666666666666665,-0.033333333333333326,False,22.95146942138672,0.9336724789290944,44.642857142857146,0.19635295421212387,3.968253968253968,26.329365079365083,21.697245407104493,22.0360315322876,22.151011924743653,21.016871337890624,1.9616811903755058,0.2901813107497331,0.7464017449978915,0.44148329866707986,0.27124772753190296,1.033078142430714,0.28022009849721075,0.009961212252522333,0.7218781276707803,1.3964238126148816,0.008354797915552159,0.4824115949745226,False,False,True,False,False,False,False,False
2012-04-05,3.09,,-0.482,-0.08,90.8781,0.06,3.9040297563633697,0.0023282162060501,41.00299835205078,109.08126068115234,59.91570663452149,14.839205741882324,16.34764289855957,12.693854331970217,21.308258056640625,103.30999755859376,69.93480682373047,,20.92644691467285,19.10678100585937,,,35.07381057739258,,57.91184997558594,45.7031364440918,38.351192474365234,10.041537284851074,11.75394344329834,23.975404739379883,3.5389084815979004,,33.21242141723633,25.360410690307617,,19.70705986022949,13.987299919128418,,,27.12028312683105,709.1834716796875,57.48162460327149,15.862541198730469,66.77823638916016,58.53423690795898,,12.83144474029541,43.16547393798828,33.19622039794922,47.30683898925781,58.63350296020508,24.569843292236328,21.967832565307617,13.796942710876465,,14.766607284545898,48.1553840637207,21.626984126984127,0.20625550767243278,-1.0394825820490006,3.7698412698412698,0.0,0.13333333333333333,0.0,0.3,0.09166666666666666,-0.13333333333333333,False,22.95146942138672,0.9284049602848125,35.714285714285715,0.19534297571904008,2.380952380952381,18.501984126984127,21.66762504577637,21.98352766036987,22.14584728240967,21.010899934768677,1.4152564754253203,0.20984900109408308,0.9746228002335505,0.4575032716091341,0.40177237149647665,1.0381267396862661,0.4170906421176566,-0.20724164102357354,0.7218781276707803,1.3964238126148816,0.008354797915552159,0.48225898610373646,False,False,True,False,False,False,False,False
2012-04-06,3.13,,-0.475,-0.16,90.9375,0.06,3.9040297563633697,0.0023282162060501,41.00299835205078,109.08126068115234,59.91570663452149,14.839205741882324,16.34764289855957,12.693854331970217,21.308258056640625,103.30999755859376,69.93480682373047,,20.92644691467285,19.10678100585937,,,35.07381057739258,,57.91184997558594,45.7031364440918,38.351192474365234,10.041537284851074,11.75394344329834,23.975404739379883,3.5389084815979004,,33.21242141723633,25.360410690307617,,19.70705986022949,13.987299919128418,,,27.12028312683105,709.1834716796875,57.48162460327149,15.862541198730469,66.77823638916016,58.53423690795898,,12.83144474029541,43.16547393798828,33.19622039794922,47.30683898925781,58.63350296020508,24.569843292236328,21.967832565307617,13.796942710876465,,14.766607284545898,48.1553840637207,22.61904761904762,0.20625550767243278,-1.039686447311058,3.7698412698412698,0.0,0.13333333333333333,0.0,0.3,0.09166666666666666,-0.13333333333333333,False,22.95146942138672,0.9284049602848125,35.81349206349206,0.19534297571904008,2.7777777777777777,18.88888888888889,21.614430236816407,21.932077503204347,22.14158576965332,21.003868379592895,1.4492076961569216,0.21557437398542798,0.9670070306114532,0.4782449667246383,0.38890623167701655,1.0450897295347732,0.40644190847772105,-0.19086753449229307,0.7218781276707803,1.3964238126148816,0.008354797915552159,0.48210637723295025,False,False,True,False,False,False,False,False
2012-04-09,3.11,,-0.475,-0.17,90.9624,0.06,3.9040297563633697,0.0022624049193964,40.79275131225586,107.856201171875,59.4644660949707,14.61842155456543,16.131006240844727,12.511210441589355,21.039262771606445,102.45999908447266,68.9937744140625,,20.71207427978516,19.058324813842773,,,34.92952346801758,,57.21524429321289,45.138031005859375,37.739990234375,9.952396392822266,11.6160306930542,23.736196517944336,3.4704513549804688,,32.74915313720703,25.05860710144043,,19.47463798522949,14.0968656539917,,,26.797727584838867,700.2118530273438,56.392845153808594,15.78039264678955,65.92622375488281,57.335819244384766,,12.634498596191406,42.937347412109375,33.128684997558594,46.73296737670898,57.63648986816406,24.120210647583008,21.954626083374023,13.669705390930176,,14.550695419311523,47.62171936035156,16.46825396825397,0.20534121516874673,-1.1127572124237697,1.984126984126984,0.0,0.06666666666666667,0.0,0.3,0.06833333333333333,-0.06666666666666667,False,22.95146942138672,0.9166847832410053,27.579365079365083,0.19506771556026883,2.7777777777777777,14.126984126984127,21.518014907836914,21.873350048065184,22.133991775512694,20.995491847991943,0.20847772432008482,0.03111484325220137,0.8523391509625983,0.48253051300013783,0.31839128537750383,1.053178155092624,0.33532274653144867,-0.3042079032792473,0.6343948548553296,1.3964238126148816,0.008354797915552159,0.4819537683621642,False,False,True,False,False,False,False,False
2012-04-10,3.14,,-0.475,-0.24,91.2728,0.06,3.9040297563633697,0.0021970472482357,40.59162521362305,106.04580688476562,58.50894927978516,14.384899139404297,15.826000213623049,12.243072509765623,20.62518310546875,101.0199966430664,68.20591735839844,,20.558948516845703,18.63538932800293,,,34.29657745361328,,56.087432861328125,44.271095275878906,36.53164291381836,9.762221336364746,11.322402000427246,23.16988945007324,3.3794660568237305,,31.93842315673828,24.756778717041016,,18.841632843017575,13.887703895568848,,,26.19795799255371,682.2686767578125,54.79933547973633,15.522212028503418,64.25767517089844,56.22526550292969,,12.293642044067385,42.07555770874024,32.29888916015625,46.50481033325195,55.989234924316406,23.552797317504883,21.315887451171875,13.055648803710938,,14.344173431396484,46.650875091552734,11.904761904761903,0.2041692907261789,-1.2050396394935396,1.5873015873015872,0.0,0.0,0.0,0.2,0.03,0.0,False,22.95146942138672,0.8986432514098518,9.722222222222223,0.1944931507558903,2.380952380952381,7.242063492063491,21.40225467681885,21.780520343780516,22.120825958251952,20.984343070983886,-1.7115616357405297,-0.25640251625568017,0.6658093526574702,0.6255684123011042,0.14925824667404042,1.0609989857217752,0.15836284833176742,-0.4147653645874476,0.5549531878170992,1.3964238126148816,0.008354797915552159,0.4817450956237274,False,False,True,False,False,False,False,False
2012-04-11,3.16,,-0.475,-0.25,91.1768,0.06,3.9040297563633697,0.0021916816865485,40.83845901489258,106.90420532226562,58.79206085205078,14.605682373046877,16.091096878051758,12.361597061157228,20.631227493286133,102.6999969482422,67.70259094238281,,20.66103744506836,18.52525329589844,,,34.23141098022461,,55.81096267700195,43.48765563964844,36.16281127929688,9.768165588378906,11.442523956298828,22.48641014099121,3.3803341388702397,,32.354000091552734,24.86512756347656,,18.905916213989254,13.781455039978027,,,26.167724609375,689.9584350585938,55.49874877929688,15.753010749816896,63.760623931884766,55.72330093383789,,12.38453769683838,41.5179328918457,32.68483352661133,47.09940719604492,55.78113555908203,23.916797637939453,21.37314987182617,13.160758972167969,,14.560083389282228,46.951778411865234,12.5,0.20088827748262633,-1.4659954988819321,1.3888888888888888,0.0,0.0,0.0,0.3,0.045,0.0,False,22.95146942138672,0.8989066065661778,9.821428571428571,0.1929879879944174,1.984126984126984,7.341269841269841,21.31430149078369,21.69883155822754,22.106095008850097,20.97343360900879,-1.6316170356372566,-0.2453202870212309,0.8737968413739253,0.5709820516283565,0.29588528417301263,1.068825449283868,0.31624972179270516,-0.561570008813936,0.5206739785716628,1.3964238126148816,0.008354797915552159,0.48150839095146536,False,False,True,False,False,False,False,False
2012-04-12,3.15,,-0.475,-0.22,90.7694,0.06,3.9040297563633697,0.0022128609966472,41.20412826538086,108.30095672607422,59.4644660949707,14.868925094604492,16.39609718322754,12.555901527404783,21.08157539367676,103.63999938964844,69.22721099853516,,21.31945037841797,18.92616271972656,,,34.687522888183594,,56.71767044067383,44.3930892944336,37.021297454833984,9.922679901123049,11.6160306930542,22.750038146972656,3.414127826690674,,32.87178421020508,25.677717208862305,,19.049335479736328,13.864465713500977,,,26.938844680786133,725.417724609375,58.01519393920898,15.739324569702148,64.68365478515625,57.17269134521485,21.045385360717773,12.89203929901123,42.47266387939453,32.7379035949707,48.63434982299805,58.451438903808594,24.211204528808597,21.602209091186523,13.79140567779541,,14.935586929321287,47.46275329589844,19.047619047619047,0.20341155426200094,-1.2585839792493578,1.984126984126984,0.0,0.0,0.0,0.3,0.045,0.0,False,22.95146942138672,0.9185283524388401,28.57142857142857,0.19465733296334975,4.365079365079365,15.436507936507937,21.2713830947876,21.63785390853882,22.097119331359863,20.96305866241455,0.5653599179909007,0.08549096958190941,0.9877597123357702,0.3628057491025767,0.44753352776043137,1.076154923509648,0.48161540933502994,-0.3961244397531205,0.5206739785716628,1.3964238126148816,0.008354797915552159,0.48127168627920325,False,False,True,False,False,False,False,False
2012-04-13,3.15,,-0.463,-0.25,91.0558,0.06,3.9040297563633697,0.0021837140376428,41.07159423828125,107.0134048461914,58.562042236328125,14.665127754211426,16.105348587036133,12.518980979919434,20.76421546936035,102.83000183105467,68.31536865234375,,20.95195960998535,18.56931495666504,,,34.268646240234375,,55.71699905395508,43.56471633911133,36.35630416870117,9.988052368164062,11.464767456054688,22.54498672485352,3.382934331893921,,32.1019287109375,25.081811904907227,,18.99494171142578,13.817988395690918,,,26.5910758972168,690.3857421875,56.61637115478516,15.690427780151367,62.695587158203125,55.572696685791016,22.902332305908203,12.270920753479004,41.17998123168945,32.43879318237305,47.27919006347656,56.57877731323242,24.08809471130371,21.042783737182617,13.354377746582031,,15.067008972167969,47.093711853027344,15.277777777777779,0.20192758028147534,-1.3730960137762376,1.7857142857142856,0.0,0.0,0.0,0.3,0.045,0.0,False,22.95146942138672,0.9047009186266639,22.22222222222222,0.19403378015309777,3.1746031746031744,12.172619047619046,21.179198837280275,21.54566946029663,22.074209136962892,20.952067527770996,-0.8965800542674629,-0.1362163976587382,0.8793272336542783,0.49696122381621666,0.3288118506660803,1.084083479687237,0.3564594952324845,-0.4926758928912227,0.5206739785716628,1.3964238126148816,0.008354797915552159,0.481034981606941,False,False,True,False,False,False,False,False
2012-04-16,3.14,,-0.463,-0.26,91.2355,0.06,3.9040297563633697,0.002198095578218,41.13556289672852,106.94319152832033,57.90730667114258,14.720318794250488,16.099645614624023,12.456805229187012,20.62518310546875,102.93000030517578,67.30868530273438,,20.824359893798828,18.72791290283203,,,34.361717224121094,,56.12059020996094,43.02528381347656,36.159278869628906,9.98607349395752,11.59378147125244,22.13002586364746,3.332674503326416,,31.5977840423584,24.81095314025879,,18.64382553100586,13.283456802368164,,,26.21308708190918,661.76220703125,56.17652893066406,15.647395133972168,62.12752151489258,54.75075912475586,22.623779296875,11.86189079284668,40.53785705566406,32.72825241088867,46.62925338745117,56.47474670410156,24.1094970703125,21.403995513916016,12.922881126403809,,14.710283279418944,47.69552230834961,14.285714285714285,0.20038065715059608,-1.4915187108522439,1.3888888888888888,0.0,0.0,0.0,0.3,0.045,0.0,False,22.95146942138672,0.8986432514098518,9.821428571428571,0.19286111449186422,2.1825396825396823,7.906746031746032,21.051953315734863,21.44139528274536,22.043279495239258,20.9430988407135,-1.5179975879535064,-0.23115917670607267,0.8853063494543292,0.5789502846342449,0.2996036958188995,1.0934070100888085,0.3275887812568998,-0.5587479579629724,0.5206739785716628,1.3964238126148816,0.008354797915552159,0.48079827693467897,False,False,True,False,False,False,False,False
2012-04-17,3.14,,-0.463,-0.26,90.7661,0.06,3.9040297563633697,0.0022080833458093,41.3138427734375,108.5272445678711,59.08403015136719,14.89864444732666,16.350494384765625,12.678311347961426,20.960674285888672,104.1999969482422,68.97191619873047,,21.196949005126957,19.06273460388184,,,34.561851501464844,,57.28711700439453,43.78946304321289,36.87353897094727,10.140585899353027,11.86961555480957,22.63775062561035,3.350004911422729,,32.19730758666992,25.275285720825195,,18.416339874267575,13.276817321777344,,,26.933801651000977,680.559814453125,57.33740234375,15.860588073730469,63.22813034057617,55.673072814941406,22.283344268798828,12.089126586914062,41.77985000610352,33.25893783569336,47.94985580444336,57.51508712768555,24.20585060119629,21.681507110595703,13.321186065673828,,14.902731895446776,48.51305389404297,19.444444444444446,0.20115808913813385,-1.4228090683772385,2.380952380952381,0.0,0.0,0.0,0.4,0.06,0.0,False,22.95146942138672,0.9132606675874541,26.38888888888889,0.1931374409195492,2.7777777777777777,14.761904761904761,20.977299308776857,21.37097234725952,22.01677146911621,20.93622573852539,0.11677628847062377,0.017822905891566872,1.0384093023967373,0.33652724464001693,0.48843468358203557,1.1027744928701184,0.5386333104873561,-0.5208104045957892,0.5206739785716628,1.3964238126148816,0.008354797915552159,0.48056157226241686,False,False,True,False,False,False,False,False
2012-04-18,3.15,,-0.463,-0.26,90.9326,0.06,3.9040297563633697,0.0022138149334173,41.30015563964844,108.16048431396484,58.93364334106445,14.800992012023926,16.230770111083984,12.637508392333984,20.918359756469727,102.66999816894533,67.33055114746094,,21.08466911315918,19.031890869140625,,,34.11039352416992,,57.15998458862305,42.8326301574707,36.6518669128418,10.17624568939209,11.82957649230957,22.442476272583008,3.3794660568237305,,32.59245681762695,26.44386482238769,,18.421281814575195,13.23365592956543,,,26.893484115600582,675.0057373046875,56.98410034179688,15.82929229736328,63.97363662719727,55.19624328613281,22.283344268798828,12.066404342651367,41.28136444091797,33.215518951416016,48.35089874267578,55.980560302734375,24.296850204467773,21.57578468322754,13.210549354553224,,15.151493072509766,48.683372497558594,19.246031746031747,0.20374362610401464,-1.2105357049335916,2.579365079365079,0.16666666666666666,0.0,0.0,0.4,0.10166666666666666,0.0,False,22.95146942138672,0.9114170152860673,25.595238095238095,0.19340112878700294,4.563492063492063,14.781746031746032,20.926219749450684,21.31173257827759,21.990922660827636,20.928304843902588,-0.0475197943982478,-0.007273920754395459,0.8417600928624968,0.4124976962294904,0.34005697722570183,1.1140444334692525,0.3788385825406735,-0.38611250329506897,0.5206739785716628,1.3964238126148816,0.008354797915552159,0.4803248675901548,False,False,True,False,False,False,False,False
2012-04-19,3.15,,-0.463,-0.21,91.0833,0.06,3.9040297563633697,0.0022104717452442,41.22243881225586,107.4660186767578,58.27004623413086,14.7075834274292,16.031238555908203,12.569499969482422,20.89115524291992,102.2699966430664,67.31595611572266,,20.936641693115234,18.72350311279297,,,33.92424392700195,,56.673465728759766,42.325313568115234,36.577972412109375,10.277276992797852,11.851820945739746,22.940433502197266,3.430592536926269,,32.258628845214844,26.296823501586918,,18.16413307189941,13.19381618499756,,,27.21604347229004,676.7147827148438,56.34236145019531,15.831249237060549,64.15113067626953,55.35309600830078,22.283344268798828,12.202747344970703,42.48111343383789,32.911582946777344,48.261009216308594,56.31001281738281,24.812198638916016,21.020751953125,13.221609115600586,,15.104562759399414,48.4165153503418,18.452380952380953,0.2042745075379955,-1.163270025447944,2.7777777777777777,0.0,0.0,0.0,0.4,0.06,0.0,False,22.95146942138672,0.9102317093237198,25.198412698412696,0.19439777801536953,7.142857142857142,14.861111111111109,20.884509468078612,21.27606725692749,21.964469528198244,20.920994510650633,-0.14262834262264185,-0.0218847734098088,0.7861867313493567,0.4811668786632345,0.2792452873443202,1.1252878074326795,0.31423131713159863,-0.33611609054140745,0.48347333026746875,1.3964238126148816,0.008354797915552159,0.47995055923544006,False,False,True,False,False,False,False,False
2012-04-20,3.17,,-0.449,-0.24,90.8066,0.06,3.9040297563633697,0.0022507765386594,41.286399841308594,107.64550018310548,58.11079025268555,14.452836036682127,15.66066551208496,12.540355682373049,20.842798233032227,103.0500030517578,66.84825134277344,,20.650819778442383,18.498823165893555,,,33.91957473754883,,56.67897415161133,41.888648986816406,36.250770568847656,10.320855140686035,11.834019660949709,22.78421211242676,3.4574551582336426,,32.292686462402344,25.762834548950195,,17.88224220275879,13.24693775177002,,,26.99428939819336,671.1607055664062,56.01070022583008,16.200912475585938,63.97363662719727,55.597782135009766,22.48141860961914,12.066404342651367,42.48955535888672,33.14797592163086,49.57469940185547,55.43436813354492,24.93091583251953,21.210174560546875,13.138628959655762,,15.16088581085205,48.42788314819336,18.055555555555554,0.20225905476172762,-1.3191094333019127,2.579365079365079,0.0,0.0,0.0,0.4,0.06,0.0,False,22.95146942138672,0.9081247849695592,23.015873015873016,0.19362442645144046,6.746031746031746,13.978174603174601,20.837963485717772,21.22619686126709,21.941505126953125,20.910441036224366,-0.3234881706940476,-0.04989114683847155,0.8786495834268199,0.3315087772547422,0.394586239154195,1.1351581522765775,0.4479177861520397,-0.49780893299051127,0.48190289873856884,1.3964238126148816,0.008354797915552159,0.47957625088072503,False,False,True,False,False,False,False,False
2012-04-23,3.16,,-0.449,-0.26,91.079,0.06,3.9040297563633697,0.0022201114359568,41.1995849609375,106.74031829833984,57.57996368408203,14.249035835266112,15.469686508178713,12.379082679748535,20.82164001464844,103.11000061035156,66.47554016113281,,20.962167739868164,18.48119735717773,,,33.663597106933594,,56.63474655151367,42.351016998291016,36.45131301879883,10.336705207824709,11.575990676879885,22.681699752807617,3.450522184371948,,32.1768684387207,25.49971580505371,,17.36298370361328,13.280141830444336,,,26.68180274963379,671.5881958007812,55.729488372802734,16.07378578186035,63.15709686279297,55.16484451293945,22.08527183532715,12.13457489013672,41.86433410644531,32.94053268432617,49.22208023071289,55.7378158569336,25.29247283935547,20.66394805908203,13.066710472106934,,15.165581703186035,48.64930725097656,18.055555555555554,0.2019361640193458,-1.339336420394743,2.579365079365079,0.16666666666666666,0.0,0.0,0.4,0.10166666666666666,0.0,False,22.95146942138672,0.90720291726709,22.22222222222222,0.19506818366844128,8.928571428571429,14.067460317460315,20.816201210021973,21.167108058929443,21.91462516784668,20.9001700592041,-0.3757387826663927,-0.058230545144891,0.8799391025232564,0.464321354484291,0.34223491972023734,1.1378935447824001,0.389426905948781,-0.447657451093672,0.3674449448082804,1.3964238126148816,0.008354797915552159,0.4792019425260103,False,False,True,False,False,False,False,False
