date,BAA10Y,HY_OAS_3Y,NFCI,Real_Yield,DXY,CFNAI,INDPRO_YoY,Copper_Gold,HYG,SPY,QQQ,SMH,SOXX,IGV,XLE,OIL,AMT,ARE,AVB,BXP,CCI,DHI,DLR,EQIX,EQR,ESS,EXR,INVH,IYR,KIM,KRC,LEN,MAA,NNN,NVR,O,PHM,PLD,PSA,REXR,SLG,SPG,TOL,VNO,VNQ,VTR,WELL,XLRE,MA10,MA20,MA50,MA200,Dist_200MA,Score_Dynamics,Score_Valuation,Breadth_Telecom_Data,Breadth_Industrial_Storage,Breadth_Retail_Health,Breadth_Residential,Breadth_Homebuilders,Breadth_Office_CRE,Breadth_50,Homebuilder_CRE_Spread,High_60,Score_Breadth,Ratio_SPY,Score_Relative,Composite_Radar_Score,Below_MA50_3D,Below_MA200_3D,Above_MA20_Conf,Above_MA50_Conf,Cond_Panic,Recently_Crashed,Cond_Bubble,Cond_Bear,Sell_Signal
2010-06-30,3.08,,-0.096,1.15,95.9934,-0.17,8.551328146848402,0.0023572863177188,33.7385368347168,77.71859741210938,37.21277618408203,11.00521183013916,12.337942123413086,8.351004600524902,14.599973678588867,75.62999725341797,31.910938262939453,36.274322509765625,,38.61237335205078,22.17960929870605,8.239075660705566,30.498592376708984,59.45090866088867,,58.40651321411133,7.83662223815918,,27.752092361450195,6.3947858810424805,16.188425064086914,11.486772537231444,27.94001197814941,9.596546173095703,655.030029296875,13.60832691192627,7.020137310028076,14.220170021057127,48.15206527709961,,29.04464340209961,37.47347640991211,14.75319480895996,29.66349601745605,24.77782821655273,26.96363067626953,21.510873794555664,,26.063807868957518,25.955293369293212,26.47698402404785,23.877481060028074,3.7706957206297442,52.57936507936508,18.154761904761905,0.25,0.0,0.0,0.0,0.0,0.0,0.05,0.0,28.532093048095703,10.317460317460316,0.3188146600892219,55.35714285714286,31.7,True,False,False,False,False,False,False,False,False
2010-07-01,3.02,,-0.096,1.21,95.8018,0.15,7.747013804699288,0.0023750309985645,33.89984893798828,77.37226867675781,37.10821914672852,10.962754249572754,12.315359115600586,8.36264705657959,14.547073364257812,72.94999694824219,31.616918563842773,36.29721832275391,,38.56367111206055,22.00103759765625,8.255840301513672,30.6096305847168,58.11137390136719,,57.987342834472656,7.80843448638916,,27.69917678833008,6.3472089767456055,15.93795394897461,11.635411262512209,27.71746063232422,9.69949436187744,653.219970703125,13.558977127075195,7.113399505615234,14.208029747009276,48.256134033203125,,28.49054908752441,37.61271667480469,14.789261817932127,29.675676345825195,24.69256401062012,27.02679443359375,21.439382553100582,,25.81977081298828,25.88871250152588,26.429232292175293,23.893305921554564,3.3451130274297127,51.98412698412699,20.833333333333336,0.25,0.0,0.0,0.0,0.0,0.0,0.05,0.0,28.532093048095703,10.317460317460316,0.3191397180529828,54.761904761904766,32.1,True,False,False,False,False,False,False,False,False
2010-07-02,3.04,,-0.131,1.27,95.6345,0.15,7.747013804699288,0.0024051681175659,33.90786361694336,76.95059967041016,37.003665924072266,10.903314590454102,12.25043773651123,8.358770370483398,14.51180648803711,72.13999938964844,31.337257385253903,35.34700012207031,,37.72472381591797,21.90579032897949,8.138497352600098,30.11788558959961,57.599002838134766,,56.93347930908203,7.594198226928711,,27.17012023925781,6.199707508087158,15.5186767578125,11.272067070007324,27.462308883666992,9.60550022125244,647.52001953125,13.594863891601562,6.918392658233643,13.807456970214844,47.47833251953125,,27.55125617980957,36.6984977722168,14.52774429321289,28.92343139648437,24.21821403503418,26.653512954711918,21.3270320892334,,25.536745834350587,25.87206745147705,26.36365177154541,23.902378730773925,1.3213551162320984,49.404761904761905,29.96031746031746,0.25,0.0,0.0,0.0,0.0,0.0,0.05,0.0,28.532093048095703,10.317460317460316,0.3147241754939412,41.07142857142857,31.6,True,False,False,False,False,False,False,False,False
2010-07-06,3.05,,-0.131,1.26,95.1069,0.15,7.747013804699288,0.0024774020063442,34.176109313964844,77.45506286621094,37.116920471191406,10.945771217346191,12.21656608581543,8.405343055725098,14.652873039245604,71.9800033569336,32.34836959838867,34.82036590576172,,37.38916397094727,21.95936584472656,8.20555305480957,30.09143829345703,57.51116561889648,,55.96940994262695,7.351768493652344,,26.64106559753418,6.023662090301514,14.99594783782959,11.222522735595703,27.19632339477539,9.421984672546388,655.9500122070312,13.159659385681152,6.9014387130737305,13.497928619384766,46.98536682128906,,26.60140037536621,35.863182067871094,14.446582794189451,28.26061248779297,23.67991065979004,26.469728469848636,21.081886291503903,,25.22100830078125,25.835106945037843,26.280018882751463,23.909246702194213,-0.9591939271893816,46.03174603174603,29.66269841269841,0.25,0.0,0.0,0.0,0.0,0.0,0.05,0.0,28.532093048095703,10.317460317460316,0.30572450377701754,25.198412698412696,28.1,True,False,False,False,False,False,False,True,True
2010-07-07,3.08,,-0.131,1.3,95.1795,0.15,7.747013804699288,0.0025075088765391,34.588436126708984,79.89459991455078,38.30186462402344,11.472256660461426,12.86860466003418,8.663464546203613,15.17009735107422,74.06999969482422,33.617618560791016,37.02992248535156,,39.386348724365234,22.501049041748047,8.549192428588867,31.3816032409668,58.12601852416992,,59.418487548828125,7.797158718109131,,27.91081047058105,6.3472089767456055,15.790940284729004,11.7840576171875,28.330848693847656,9.869583129882812,672.5,13.935863494873049,7.206662178039551,14.39617156982422,49.29685592651367,,28.126449584960938,37.70088195800781,14.861401557922363,29.626895904541016,24.831130981445312,27.5723876953125,21.76112937927246,,25.10011863708496,25.833796119689943,26.2149751663208,23.921717100143432,3.801624596991942,52.57936507936508,33.730158730158735,0.75,0.0,0.16666666666666666,0.0,0.0,0.0,0.18333333333333335,0.0,28.532093048095703,10.317460317460316,0.3107986147750012,32.34126984126984,32.2,True,False,False,False,False,False,False,False,False
2010-07-08,3.07,,-0.131,1.25,94.7734,0.15,7.747013804699288,0.0025146344260725,34.748565673828125,80.68518829345703,38.510986328125,11.442535400390623,12.85167121887207,8.690632820129395,15.384628295898438,75.44000244140625,33.26625061035156,37.20737457275391,,39.97090148925781,22.947511672973636,8.2139310836792,31.767616271972656,60.3804931640625,,60.9872932434082,7.853539943695068,,28.210607528686523,6.399545192718506,16.13942527770996,11.709739685058594,28.803129196166992,9.990434646606444,664.1199951171875,14.083928108215332,7.020137310028076,14.790677070617676,49.997955322265625,,28.75968170166016,37.91900634765625,14.8704252243042,29.842403411865234,25.140254974365234,27.52069854736328,21.883689880371094,,25.003278160095213,25.840549659729003,26.174065437316894,23.937474994659425,5.024673571352684,53.37301587301587,30.059523809523807,0.75,0.0,0.6666666666666666,0.0,0.0,0.0,0.2833333333333333,0.0,28.532093048095703,10.317460317460316,0.31158451143385285,33.13492063492063,31.6,True,False,False,False,False,False,False,False,False
2010-07-09,3.07,,-0.172,1.26,94.683,0.15,7.747013804699288,0.0025169478951574,34.668479919433594,81.28752136230469,38.87691879272461,11.591136932373049,13.035140991210938,8.748858451843262,15.46397876739502,76.08999633789062,32.99375915527344,37.32757186889648,,40.71782302856445,22.63201904296875,8.591099739074707,32.005550384521484,61.2076301574707,,61.8675537109375,7.966295719146728,,28.580951690673828,6.470917224884033,16.471580505371094,12.031797409057615,28.917125701904297,10.062050819396973,665.77001953125,14.178140640258787,7.291447162628174,14.905988693237305,50.60044860839844,,29.656763076782227,38.3598747253418,15.25818920135498,30.49709129333496,25.460037231445312,27.88251495361328,22.052223205566406,,24.99368534088135,25.80917444229126,26.13786178588867,23.951348066329956,6.298973907177374,53.769841269841265,30.753968253968257,0.75,0.25,0.6666666666666666,0.0,0.0,0.0,0.33333333333333337,0.0,28.532093048095703,10.317460317460316,0.3132096637313861,36.507936507936506,32.4,True,False,False,False,False,False,False,False,False
2010-07-12,3.05,,-0.172,1.26,94.9598,0.15,7.747013804699288,0.0025027117532245,34.640464782714844,81.34024810791016,38.99020004272461,11.71426773071289,13.114176750183104,8.783790588378906,15.42284107208252,74.94999694824219,32.49895095825195,37.24172592163086,,40.869361877441406,22.29866600036621,8.465377807617188,32.50785446166992,60.23409652709961,,61.855560302734375,8.033949851989746,,28.686769485473636,6.508980751037598,16.493364334106445,12.18044090270996,28.63485717773437,10.017292976379396,660.8300170898438,14.074953079223633,7.181227684020996,14.98488998413086,50.88531494140625,,29.625110626220703,38.49907684326172,15.095869064331056,30.749181747436523,25.539987564086918,27.84231376647949,22.108400344848636,,24.92759838104248,25.766221618652345,26.078653259277345,23.96971935272217,6.551049631652937,53.96825396825397,29.761904761904763,0.75,0.25,0.6666666666666666,0.0,0.0,0.0,0.33333333333333337,0.0,28.532093048095703,10.317460317460316,0.3139895458666939,37.5,32.4,True,False,False,False,False,False,False,False,False
2010-07-13,3.03,,-0.172,1.28,94.3856,0.15,7.747013804699288,0.002480425208595,34.9087028503418,82.56753540039062,39.49554443359375,11.969018936157228,13.40773582458496,8.9817476272583,15.607975959777832,77.1500015258789,32.69974136352539,38.4838752746582,,41.88148498535156,22.80464553833008,8.741969108581543,33.17937469482422,62.15918731689453,,63.22084045410156,8.270739555358887,,29.315752029418945,6.7135748863220215,16.836408615112305,12.585078239440918,29.258251190185547,10.205283164978027,677.3800048828125,14.31723976135254,7.461016178131103,15.355113983154297,52.292999267578125,,30.437767028808597,39.478271484375,15.8353271484375,31.432313919067383,26.16888427734375,28.18690299987793,22.53228759765625,,24.95531311035156,25.73834638595581,26.04976276397705,23.995226678848265,9.058708332234922,55.55555555555556,30.753968253968257,0.75,0.5,0.6666666666666666,0.4,0.2,0.6,0.5333333333333332,-0.39999999999999997,28.532093048095703,28.174603174603174,0.31693914745601026,43.65079365079365,39.4,False,False,False,False,False,False,False,False,False
2010-07-14,3.02,,-0.172,1.23,94.3247,0.15,7.747013804699288,0.0024867416358119,34.876678466796875,82.56001281738281,39.69593811035156,11.93080711364746,13.385157585144045,9.024442672729492,15.59035301208496,77.04000091552734,32.82881164550781,38.27780151367188,,41.68123626708984,22.7689266204834,8.666536331176758,33.13179016113281,62.3641471862793,,62.29869842529297,8.067774772644043,,29.14527702331543,6.665995121002197,16.81462287902832,12.048314094543455,29.060522079467773,10.214239120483398,668.3099975585938,14.33070182800293,7.240574836730957,15.094135284423828,52.3094367980957,,30.18974876403809,39.24623107910156,15.474616050720217,31.180212020874023,26.01432609558105,27.974411010742188,22.419937133789062,,25.052313804626465,25.672912406921387,25.99940742492676,24.019624938964842,8.304464210764538,54.761904761904766,23.015873015873016,0.75,0.25,0.6666666666666666,0.4,0.0,0.4,0.43333333333333335,-0.4,28.532093048095703,26.190476190476193,0.3150959551462642,37.698412698412696,35.7,False,False,False,False,False,False,False,False,False
2010-07-15,3.02,,-0.172,1.21,94.1988,0.15,7.747013804699288,0.0024873770177699,34.92871856689453,82.58259582519531,39.73079299926758,11.939297676086426,13.365396499633787,9.024442672729492,15.572718620300291,76.62000274658203,32.66389083862305,37.97441864013672,,41.84360122680664,22.59035301208496,8.90121841430664,33.13179016113281,62.97168350219727,,62.36455154418945,8.022672653198242,,29.080623626708984,6.694542407989502,16.711170196533203,12.287789344787598,29.005599975585938,10.205283164978027,659.780029296875,14.285821914672852,7.232097625732422,14.784605026245115,51.87669372558594,,30.115863800048828,39.39472198486328,15.763184547424316,31.26152610778809,25.929054260253903,27.750431060791016,22.33311462402344,,25.167436408996583,25.615622138977052,25.960334930419922,24.03922501564026,7.861439973144285,54.166666666666664,20.932539682539684,0.75,0.25,0.6666666666666666,0.4,0.0,0.4,0.43333333333333335,-0.4,28.532093048095703,24.206349206349206,0.31397722487603313,34.32539682539682,33.9,False,False,True,False,False,False,False,False,False
2010-07-16,3.04,,-0.212,1.25,94.5061,0.15,7.747013804699288,0.0024608586372349,34.71653366088867,80.30870056152344,38.63297271728516,11.654825210571287,12.970216751098633,8.774086952209473,15.202427864074709,76.01000213623047,31.688640594482425,36.84103393554688,,40.43636703491211,21.709352493286133,8.465377807617188,32.158878326416016,60.1974983215332,,60.45438003540039,7.819712162017822,,28.18709945678711,6.361480712890625,16.133981704711914,11.602383613586426,28.21469116210937,9.968055725097656,637.5800170898438,13.787802696228027,6.825133800506592,13.959195137023926,50.052734375,,28.84412384033203,38.16031265258789,14.816312789916992,30.36288452148437,25.086957931518555,27.13016891479492,21.95008087158203,,25.206875801086426,25.513323307037354,25.91191780090332,24.056399555206298,4.283926087722563,51.587301587301596,27.876984126984127,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.16666666666666669,0.0,28.532093048095703,10.01984126984127,0.31238156956978486,30.555555555555557,30.0,False,False,False,False,False,False,False,False,False
2010-07-19,3.04,,-0.212,1.29,94.602,0.15,7.747013804699288,0.0024815943189732,34.83266067504883,80.7830581665039,38.96407318115234,11.956281661987305,13.320234298706056,8.869180679321289,15.299413681030272,76.54000091552734,31.645620346069336,37.4077262878418,,41.26987838745117,21.697452545166016,8.35641860961914,32.24347686767578,60.79038619995117,,61.53221130371094,7.864813327789307,,28.510398864746094,6.504220962524414,16.335453033447266,11.445035934448242,28.511280059814453,10.017292976379396,635.0,13.904454231262209,6.723394393920898,14.44472885131836,50.54022216796875,,28.923267364501957,38.6847038269043,14.635960578918455,30.802045822143555,25.396085739135746,27.652809143066406,22.368860244750977,,25.324662971496583,25.430704402923585,25.892280960083006,24.076154499053956,5.482317535940612,52.57936507936508,33.432539682539684,0.5,0.25,0.5,0.0,0.0,0.2,0.27,-0.2,28.532093048095703,10.01984126984127,0.31437390853403024,34.523809523809526,32.3,True,False,False,False,False,False,False,False,False
2010-07-20,2.99,,-0.212,1.28,94.542,0.15,7.747013804699288,0.0025157364186148,35.11286544799805,81.67906951904297,39.4345588684082,11.884103775024414,13.303297996520996,8.975923538208008,15.649125099182127,77.44000244140625,33.40248107910156,38.86738586425781,,42.20083236694336,23.007036209106445,8.708440780639648,32.629478454589844,61.75661087036133,,61.90347671508789,8.00576114654541,,28.998336791992188,6.63744592666626,16.59137535095215,12.165526390075684,29.362598419189453,10.250045776367188,646.9199829101562,14.021116256713867,7.0370941162109375,14.590389251708984,51.73974990844727,,29.741199493408203,39.158050537109375,15.285239219665527,31.371318817138672,25.870420455932617,28.318988800048828,22.71615219116211,,25.54371395111084,25.382361125946044,25.891000862121583,24.103092670440674,7.332369375401117,53.769841269841265,27.380952380952383,0.75,0.25,0.6666666666666666,0.4,0.0,0.6,0.45333333333333337,-0.6,28.532093048095703,23.214285714285715,0.31673255594447103,39.48412698412698,35.9,True,False,False,False,False,False,False,False,False
2010-07-21,2.98,,-0.212,1.19,94.4496,0.15,7.747013804699288,0.0025906344045286,35.09684371948242,80.61741638183594,38.89435195922852,11.667562484741213,13.035140991210938,8.836190223693848,15.393447875976562,76.55999755859375,32.71408462524414,37.91145324707031,,41.17786407470703,22.876070022583008,8.549192428588867,31.915639877319336,62.01278305053711,,60.42447662353516,7.921192646026611,,28.43986320495605,6.494705677032471,16.32455825805664,11.850831031799316,28.87377548217773,9.954627990722656,633.8099975585938,13.765365600585938,6.825133800506592,13.655731201171877,50.90171432495117,,28.923267364501957,38.22065353393555,14.888458251953123,30.72478485107422,25.332120895385746,27.65854835510254,22.39440155029297,,25.593812942504883,25.346965789794922,25.84474178314209,24.1280636882782,4.990276976484012,51.78571428571429,15.972222222222221,0.75,0.25,0.5,0.2,0.0,0.2,0.3500000000000001,-0.2,28.532093048095703,9.920634920634921,0.31422640456998535,32.93650793650794,27.4,True,False,False,False,False,False,False,False,False
2010-07-22,2.97,,-0.212,1.21,94.1135,0.15,7.747013804699288,0.0026436637805027,35.409088134765625,82.41696166992188,39.87891006469727,12.03270435333252,13.472652435302734,9.115655899047852,15.734354972839355,79.30000305175781,33.26625061035156,39.9149169921875,,42.83407974243164,23.120140075683597,8.842546463012695,33.084197998046875,63.323036193847656,,62.60406112670898,8.293291091918945,,29.46270751953125,6.851556777954102,17.048768997192383,12.22349452972412,29.91184425354004,10.321662902832031,640.0,14.294803619384766,7.071010589599609,13.92884349822998,52.62712478637695,,29.70954704284668,40.06299591064453,15.456576347351074,32.16424560546875,26.280820846557617,28.61763572692871,22.884668350219727,,25.70786952972412,25.355573844909667,25.814183158874513,24.15498438835144,8.800819011215529,55.158730158730165,17.46031746031746,0.75,0.5,1.0,0.4,0.0,0.6,0.5700000000000001,-0.6,28.532093048095703,37.5,0.31887636129819646,44.047619047619044,38.8,False,False,False,False,False,False,False,False,False
2010-07-23,2.95,,-0.245,1.24,94.1431,0.15,7.747013804699288,0.0026816536783023,35.56922149658203,83.13224792480469,40.13157272338867,12.07516384124756,13.577098846435549,9.272852897644045,15.804879188537598,78.9800033569336,33.53873825073242,40.59039688110352,,43.283302307128906,23.548728942871094,9.09399700164795,32.158878326416016,65.0065689086914,,62.651954650878906,8.462428092956543,,29.809539794921875,7.00857400894165,17.59327507019043,12.364285469055176,30.032676696777344,10.388799667358398,640.0,14.40696620941162,7.342317581176758,14.201960563659668,52.94483184814453,,30.052562713623047,40.51778793334961,15.75417709350586,32.579010009765625,26.616575241088867,29.02538108825684,23.02256393432617,,25.823523330688477,25.40860433578491,25.781363830566406,24.18386839866638,10.05921303539941,57.14285714285714,18.849206349206348,1.0,0.5,1.0,0.4,0.0,0.8,0.6400000000000001,-0.8,28.532093048095703,44.44444444444444,0.3201714846585679,47.023809523809526,42.2,False,False,False,False,False,False,False,False,False
2010-07-26,2.92,,-0.245,1.24,93.7556,0.15,7.747013804699288,0.0027261199531974,35.585262298583984,83.9981460571289,40.46267318725586,12.172821044921877,13.79444408416748,9.36601448059082,15.943008422851562,78.9800033569336,33.20170974731445,41.55205154418945,,44.24674224853516,23.304670333862305,9.362204551696776,32.86212539672852,66.49247741699219,,63.83160400390625,8.699216842651367,,30.57960700988769,7.213168144226074,18.20313835144043,12.770073890686035,31.048784255981445,10.626029014587402,646.1799926757812,14.734509468078612,7.689931869506836,14.881710052490234,54.05125427246094,,30.90742874145508,41.33452224731445,16.132917404174805,33.69316864013672,27.28279685974121,29.7662410736084,23.30345344543457,,25.997804260253908,25.462701320648193,25.77105579376221,24.216161136627196,12.663591499131943,59.523809523809526,16.865079365079367,1.0,0.5,1.0,0.4,0.4,1.0,0.7200000000000001,-0.6,28.532093048095703,57.53968253968254,0.3248023693425996,61.30952380952381,48.5,False,False,True,True,False,False,False,False,False
2010-07-27,2.9,,-0.245,1.26,93.7583,0.15,7.747013804699288,0.0027677028702124,35.53721237182617,83.99063110351562,40.44525909423828,12.12611484527588,13.675891876220703,9.327198028564451,15.866594314575195,77.5,32.7069091796875,41.26583099365234,,44.181785583496094,23.19752693176269,9.286773681640623,32.867408752441406,66.20697021484375,,64.27470397949219,8.699216842651367,,30.573745727539062,7.170346260070801,18.110565185546875,12.438817977905272,31.142152786254883,10.626029014587402,634.8699951171875,14.716564178466797,7.579715728759766,14.98488998413086,54.10602188110352,,31.20820999145508,41.43199920654297,15.573812484741213,33.61183547973633,27.277467727661133,29.657115936279297,23.237064361572266,,26.108662605285645,25.531987857818603,25.77827575683594,24.24643530845642,12.500940367706676,59.32539682539682,17.857142857142858,1.0,0.5,1.0,0.4,0.2,1.0,0.6900000000000001,-0.8,28.532093048095703,65.47619047619048,0.32476798149120434,60.51587301587301,51.0,False,False,True,True,False,False,False,False,False
2010-07-28,2.92,,-0.245,1.22,93.7506,0.15,7.747013804699288,0.0027921405906318,35.46116638183594,83.44849395751953,40.12287521362305,11.922314643859863,13.45007610321045,9.187464714050291,15.831331253051758,76.98999786376953,32.77861785888672,40.888031005859375,,44.13306427001953,23.209421157836918,8.917983055114746,32.692928314208984,64.45761108398438,,64.08906555175781,8.699216842651367,,30.52671813964844,7.20365047454834,18.02344512939453,12.016456604003906,31.04328155517578,10.621477127075195,621.469970703125,14.626832962036133,7.282971382141113,14.918131828308104,54.04576110839844,,31.1712703704834,41.36238098144531,15.204084396362305,33.79075241088867,27.22417259216309,29.26085090637207,23.23195075988769,,26.22964725494385,25.640980529785157,25.783690643310546,24.27553762435913,12.146527971620161,58.53174603174603,15.178571428571427,1.0,0.5,1.0,0.4,0.0,1.0,0.66,-1.0,28.25754165649414,73.01587301587301,0.32623923214266615,61.904761904761905,52.5,False,False,True,True,False,False,False,False,False
2010-07-29,2.92,,-0.245,1.21,93.6004,0.15,7.747013804699288,0.0028119650641386,35.56922149658203,83.04187774658203,39.826637268066406,11.735495567321776,13.119823455810549,9.127300262451172,15.854836463928224,78.36000061035156,32.6495475769043,40.02940368652344,,43.89491271972656,23.32847595214844,9.119140625,32.78282165527344,68.67374420166016,,62.6579704284668,8.659748077392578,,30.256296157836918,7.1988935470581055,17.98533058166504,12.182088851928713,30.966407775878903,10.56689453125,624.9000244140625,14.33569049835205,7.461016178131103,14.69963836669922,54.05125427246094,,31.450963973999023,40.80550384521485,15.40247631072998,33.51018524169922,26.9949951171875,28.93349266052246,23.0481014251709,,26.33624134063721,25.751838874816894,25.798143882751464,24.30364923477173,11.073834453491072,57.738095238095234,13.88888888888889,1.0,0.5,1.0,0.4,0.0,1.0,0.66,-1.0,28.25754165649414,68.05555555555556,0.3250768871046946,60.317460317460316,50.3,False,False,True,True,False,False,False,False,False
2010-07-30,2.91,,-0.269,1.14,93.2793,0.15,7.747013804699288,0.0027985106697509,35.477176666259766,83.02684783935547,39.91376495361328,11.629351615905762,12.978690147399902,9.16999626159668,15.822513580322266,78.94999694824219,33.1586799621582,40.384307861328125,,44.32789993286133,23.518966674804688,9.236483573913574,33.42789077758789,68.44685363769531,,62.93940353393555,8.7443208694458,,30.362104415893555,7.170346260070801,18.28481674194336,12.231778144836426,31.02131080627441,10.516857147216797,626.5,14.461877822875977,7.444058418273926,15.148757934570312,53.74451446533203,,31.78867530822754,41.40415954589844,15.654976844787598,33.66063690185547,27.154882431030277,29.128759384155277,23.140026092529297,,26.543033790588378,25.874954795837404,25.82065227508545,24.334060678482057,11.59207166374248,58.13492063492064,8.035714285714286,1.0,0.75,1.0,0.4,0.2,1.0,0.7400000000000001,-0.8,28.25754165649414,57.341269841269835,0.3270614643057498,63.29365079365079,46.1,False,False,True,True,False,False,False,False,False
2010-08-02,2.9,,-0.269,1.13,92.7916,-0.16,6.968742858593813,0.0028604021637901,35.66215896606445,84.90164184570312,40.66307067871094,11.837396621704102,13.179099082946776,9.350485801696776,16.375017166137695,81.33999633789062,33.48138427734375,41.68943405151367,,46.04906845092773,24.328519821166992,9.429259300231934,33.80859375,68.81282806396484,,64.66991424560547,8.902175903320312,,31.285043716430664,7.365426540374756,18.589744567871094,12.571322441101074,31.889123916625977,10.63967227935791,629.77001953125,14.93959140777588,7.613626003265381,15.81637191772461,55.71638488769531,,33.39817810058594,43.40428924560547,16.250158309936523,35.13670349121094,28.06626510620117,30.099340438842773,23.77841567993164,,26.810051727294923,26.067357349395753,25.888104095458985,24.365174598693848,15.190084078879229,62.89682539682539,6.944444444444445,1.0,0.75,1.0,0.4,0.6,1.0,0.8,-0.4,28.25754165649414,67.85714285714286,0.3305738793274185,70.83333333333334,51.6,False,False,True,True,False,False,False,False,False
2010-08-03,2.92,,-0.269,1.07,92.6258,-0.16,6.968742858593813,0.0028307459983914,35.66215896606445,84.49505615234375,40.48881149291992,11.676054000854492,13.060546875,9.265093803405762,16.3691349029541,82.55000305175781,33.31645584106445,41.21432876586914,,45.52406692504883,24.26304054260254,8.8844575881958,33.23226547241211,68.83480072021484,,64.13697052001953,8.919095039367676,,31.120433807373047,7.189378261566162,18.02889442443848,12.10755443572998,31.55409240722656,10.703354835510254,623.0599975585938,14.705238342285156,7.147316932678223,15.610020637512209,55.524688720703125,,32.152809143066406,43.23255920410156,15.772207260131836,34.47796630859375,27.7944450378418,29.95001602172852,23.507732391357425,,27.00245418548584,26.27308406829834,25.933540840148925,24.395860681533815,13.930987722357782,60.11904761904761,4.761904761904762,1.0,0.75,1.0,0.4,0.0,1.0,0.7100000000000001,-1.0,28.25754165649414,76.98412698412699,0.32894758940367697,65.67460317460318,52.2,False,False,True,True,False,False,False,False,False
2010-08-04,2.9,,-0.269,1.12,92.731,-0.16,6.968742858593813,0.0028487058710101,35.64202117919922,85.05976867675781,40.8983039855957,11.773709297180176,13.18192195892334,9.428115844726562,16.495500564575195,82.47000122070312,33.6606559753418,41.317359924316406,,46.35757827758789,24.399951934814453,8.783879280090332,32.87799453735352,68.97389221191406,,64.10106658935547,8.93600845336914,,31.220361709594727,7.232202529907227,18.105127334594727,11.966771125793455,31.762813568115234,10.726099014282228,622.280029296875,14.741291046142578,7.104923248291016,15.755677223205566,55.85881042480469,,32.907413482666016,43.83122634887695,15.573812484741213,34.83171844482422,27.991647720336918,30.024677276611328,23.497520446777344,,27.268406867980957,26.43110990524292,25.994326095581055,24.430378360748293,14.577217376667534,61.50793650793651,7.142857142857142,1.0,0.75,1.0,0.4,0.0,1.0,0.7100000000000001,-1.0,28.25754165649414,82.34126984126983,0.32908210492212997,65.27777777777779,54.7,False,False,True,True,False,False,False,False,False
2010-08-05,2.93,,-0.269,1.07,92.6401,-0.16,6.968742858593813,0.0027986136346997,35.62589645385742,84.96940612792969,40.802490234375,11.790693283081056,13.148053169250488,9.321374893188477,16.54839515686035,82.01000213623047,33.67500305175781,41.00825119018555,,45.94624328613281,24.465444564819336,8.733588218688965,32.07957077026367,68.80552673339844,,63.69386291503906,8.896544456481934,,30.832387924194336,7.289294719696045,17.865537643432617,12.016456604003906,31.356355667114254,10.616933822631836,620.9000244140625,14.547500610351562,7.257534980773926,15.670714378356934,55.36036682128906,,32.590789794921875,43.21865081787109,15.330333709716797,34.54301071166992,27.639881134033203,29.605424880981445,23.59084701538086,,27.404312896728516,26.556091213226317,26.044063529968263,24.46086075782776,12.996355310955767,59.12698412698413,5.555555555555555,1.0,0.75,1.0,0.4,0.0,1.0,0.7100000000000001,-1.0,28.25754165649414,74.0079365079365,0.32529215388911487,57.341269841269835,49.9,False,False,True,True,False,False,False,False,False
2010-08-06,2.94,,-0.283,1.04,92.5915,-0.16,6.968742858593813,0.0027750539161198,35.6178092956543,84.62305450439453,40.741493225097656,11.782200813293455,13.150873184204102,9.315552711486816,16.35150146484375,80.69999694824219,33.52440643310547,41.408935546875,,45.85964584350586,24.1320858001709,8.8844575881958,32.0848503112793,68.3517074584961,,63.496280670166016,8.828886985778809,,30.732458114624023,7.165587902069092,17.41903305053711,11.917083740234377,31.15314102172852,10.63967227935791,628.9500122070312,14.597081184387209,7.350793838500977,15.555392265319824,54.41274642944336,,32.421932220458984,43.08406448364258,15.54675579071045,34.50235748291016,27.51198005676269,29.67434883117676,23.585655212402344,,27.4938533782959,26.658688354492188,26.09229907989502,24.49269556045532,12.327285450696397,57.936507936507944,3.1746031746031744,1.0,0.75,1.0,0.4,0.0,1.0,0.7100000000000001,-1.0,28.06626510620117,75.39682539682539,0.3251121129802042,56.15079365079365,49.2,False,False,True,True,False,False,False,False,False
2010-08-09,2.95,,-0.283,1.04,92.6726,-0.16,6.968742858593813,0.002790455770021,35.553340911865234,85.0748291015625,41.02029800415039,11.83315086364746,13.235552787780762,9.348544120788574,16.419090270996094,81.4800033569336,33.52440643310547,41.92983627319336,,46.4766731262207,24.108274459838867,9.27000904083252,32.35981369018555,68.71035766601562,,64.23281860351562,9.03749179840088,,31.03813743591309,7.255987644195557,17.772966384887695,12.256625175476074,31.26299095153809,10.830727577209473,627.5,14.777356147766112,7.503406524658203,15.852783203125,55.43703079223633,,33.113216400146484,43.46924591064453,15.970599174499512,35.06783676147461,27.82642364501953,29.990215301513672,23.6426944732666,,27.54821605682373,26.773010158538817,26.11926280975342,24.527447748184205,13.450139332493546,59.523809523809526,4.365079365079365,1.0,0.75,1.0,0.4,0.6,1.0,0.8,-0.4,28.06626510620117,65.67460317460318,0.32708174602149703,61.30952380952381,47.8,False,False,True,True,False,False,False,False,False
