date,AMT,ARE,AVB,BXP,CCI,DHI,DLR,EQIX,EQR,ESS,EXR,INVH,IYR,KIM,KRC,LEN,MAA,NNN,NVR,O,PHM,PLD,PSA,REXR,SLG,SPG,TOL,VNO,VNQ,VTR,WELL,XLRE
2012-05-18,46.62424087524414,40.77518081665039,,56.70867156982422,31.46576499938965,13.770323753356934,39.00664520263672,108.19303131103516,,95.08159637451172,16.604766845703125,,37.600067138671875,9.10831069946289,26.435779571533203,22.001678466796875,38.86856460571289,13.138053894042969,765.7100219726562,18.6954402923584,7.198185443878174,20.034780502319336,75.55143737792969,,38.79078674316406,71.00228881835938,23.094696044921875,35.21281814575195,34.726688385009766,34.87351989746094,30.77045440673828,
2012-05-21,47.41313171386719,41.42744827270508,,58.187252044677734,31.816980361938477,14.157369613647461,39.73576354980469,114.98573303222656,,95.99553680419922,16.716962814331055,,38.373199462890625,9.261910438537598,26.69751739501953,22.699216842651367,39.4051399230957,13.339400291442871,776.02001953125,18.892126083374023,7.5118842124938965,20.85741424560547,77.09707641601562,,40.11288070678711,72.54193115234375,23.951393127441406,35.893001556396484,35.48258590698242,35.67257308959961,31.36427879333496,
2012-05-22,47.09468078613281,41.618934631347656,,58.0635986328125,31.906259536743164,14.269183158874512,39.86675262451172,113.79993438720703,,96.30016326904297,16.598865509033203,,38.45490646362305,9.29262924194336,26.825485229492188,23.203447341918945,39.694061279296875,13.354507446289062,792.469970703125,19.044572830200195,7.698409080505371,20.59832191467285,76.51820373535156,,40.19319534301758,72.6944580078125,24.375225067138672,35.94064712524414,35.55082702636719,35.74689483642578,31.46135902404785,
2012-05-23,47.17428207397461,42.001914978027344,,58.243473052978516,32.03126907348633,14.510013580322266,40.402183532714844,117.4524917602539,,96.47154235839844,16.468952178955078,,38.61832809448242,9.272147178649902,26.947628021240234,23.87576675415039,39.753013610839844,13.3746337890625,808.0,18.995393753051758,7.884937286376953,20.70195770263672,76.47765350341797,,40.20390701293945,72.75839233398438,25.024511337280273,35.90599060058594,35.60194778442383,36.0070686340332,31.666902542114258,
2012-05-24,47.65920639038086,42.19939422607422,,58.49646759033203,32.328895568847656,14.75084400177002,40.57307052612305,115.62979125976562,,96.4969253540039,16.61066436767578,,38.73775863647461,9.307985305786133,26.848756790161133,23.74970817565918,39.7176513671875,13.45517635345459,820.6300048828125,19.044572830200195,7.969720363616943,20.58536148071289,76.94075012207031,,40.209266662597656,73.30934143066406,25.21388816833496,36.06195068359375,35.7610969543457,36.068992614746094,31.763965606689453,
2012-05-25,47.58682632446289,41.7864875793457,,58.38404083251953,32.24556350708008,14.630424499511719,40.48191833496094,115.59326934814453,,96.02723693847656,16.669723510742188,,38.62461471557617,9.261910438537598,26.77312469482422,23.699291229248047,39.44050979614258,13.440078735351562,832.530029296875,18.975725173950195,7.910373210906982,20.403995513916016,77.16075134277344,,39.88273620605469,72.86172485351562,25.43031883239746,36.00130844116211,35.6190071105957,35.98228454589844,31.529874801635742,
2012-05-29,47.992122650146484,42.04978561401367,,59.216068267822266,32.65034866333008,14.991673469543457,40.977481842041016,122.47383117675781,,96.91581726074219,16.988601684570312,,39.15260314941406,9.42574405670166,27.133747100830078,24.161508560180664,40.094993591308594,13.56592082977295,834.2000122070312,19.236324310302734,8.071460723876953,20.935150146484375,78.03489685058594,,40.723114013671875,73.8652114868164,25.87218475341797,36.37388610839844,36.12485122680664,36.53356170654297,31.91814613342285,
2012-05-30,47.18153381347656,40.942752838134766,,57.72064208984375,32.2812614440918,14.294983863830566,39.88383865356445,118.9676513671875,,94.59921264648438,16.551626205444336,,38.241188049316406,9.123669624328613,26.5986328125,22.539535522460938,39.26952362060547,13.329334259033203,801.5,18.775346755981445,7.791675567626953,20.591842651367188,76.69185638427734,,39.556236267089844,71.90740203857422,24.55558204650879,35.39478302001953,35.26662063598633,35.833621978759766,31.250072479248047,
2012-05-31,46.9571647644043,40.96668243408203,,57.86680221557617,32.501522064208984,14.277782440185547,40.31104278564453,119.39216613769531,,95.49417114257812,16.74648666381836,,38.48005294799805,9.190230369567871,26.703338623046875,22.934520721435547,39.73531723022461,13.334367752075195,804.7999877929688,18.91848373413086,7.935803413391113,20.714920043945312,77.26494598388672,,40.150367736816406,72.56656646728516,24.600675582885742,35.49009323120117,35.53376770019531,36.434452056884766,31.672618865966797,
2012-06-01,45.705074310302734,40.679447174072266,,56.9560546875,31.596723556518555,13.082233428955078,39.63322448730469,113.64622497558594,,93.9074478149414,16.35675621032715,,37.50579071044922,8.934234619140625,26.10423469543457,21.026811599731445,39.157493591308594,13.2034912109375,774.0,18.656875610351562,7.003180503845215,19.79511070251465,76.41397857666016,,38.69978713989258,70.59398651123047,22.761035919189453,34.671287536621094,34.66416549682617,35.23897171020508,30.970308303833008,
2012-06-04,45.66165542602539,40.876914978027344,,56.37135696411133,31.876489639282227,12.454354286193848,39.38258361816406,115.52739715576172,,93.2790756225586,16.427621841430664,,37.241790771484375,8.89327621459961,26.080976486206055,19.900678634643555,38.47352600097656,13.213557243347168,750.75,18.64208221435547,6.528388977050781,19.70443344116211,76.79606628417969,,37.95578384399414,70.50546264648438,21.60675048828125,34.39834976196289,34.42545700073242,34.892093658447266,30.730491638183594,
2012-06-05,46.38538360595703,41.4872932434082,,57.11346435546875,32.03126907348633,12.781194686889648,39.9920768737793,115.93000793457031,,95.58299255371094,16.699247360229492,,37.97721481323242,9.082709312438965,26.604446411132812,21.236919403076172,39.21056365966797,13.409880638122559,760.9000244140625,19.071483612060547,6.918392658233643,20.18375587463379,77.38074493408203,,38.8389778137207,71.89756774902344,22.427377700805664,34.879241943359375,35.135902404785156,35.30091857910156,31.1415958404541,
2012-06-06,47.61579132080078,42.21733474731445,,58.541446685791016,32.561058044433594,13.168245315551758,40.94330596923828,120.16810607910156,,97.41085052490234,17.106691360473633,,38.78803253173828,9.364307403564453,27.075593948364258,22.094118118286133,39.74712371826172,13.676660537719727,779.9199829101562,19.634143829345703,7.427103519439697,20.72786521911621,79.03633880615234,,40.1396598815918,73.3536148071289,22.797103881835938,35.57673263549805,35.91453552246094,36.039878845214844,31.695453643798828,
2012-06-07,47.29008102416992,42.127567291259766,,58.38404083251953,32.8170166015625,13.357470512390137,40.36231231689453,118.35285186767578,,96.10979461669922,16.92363929748535,,38.59947204589844,9.32846450805664,26.633543014526367,21.8840274810791,39.12801742553711,13.520620346069336,788.72998046875,19.318269729614258,7.528841972351074,20.72787094116211,79.0537338256836,,39.71681594848633,73.19129943847656,22.88727378845215,35.42512130737305,35.6588020324707,35.9208984375,31.51844596862793,
2012-06-08,47.984901428222656,42.49259948730469,,59.14299774169922,33.269412994384766,13.73591423034668,41.14836883544922,122.26156616210938,,97.16338348388672,17.11259651184082,,39.08345413208008,9.446226119995117,27.157018661499023,22.31262969970703,39.464111328125,13.626327514648438,792.9099731445312,19.589736938476562,7.613626003265381,20.82589340209961,80.29833221435547,,40.476890563964844,74.08658599853516,23.284072875976562,35.80201721191406,36.164634704589844,36.503292083740234,31.95240020751953,
2012-06-11,47.507225036621094,41.26588439941406,,57.28212356567383,33.33489990234375,13.194048881530762,40.25408935546875,121.2953109741211,,94.78330993652344,16.61066436767578,,38.31662368774414,9.139030456542969,26.523025512695312,21.29574203491211,38.74475860595703,13.34947395324707,775.4000244140625,19.209688186645508,7.130356311798096,20.414207458496094,79.19550323486328,,38.96742248535156,72.66493225097656,22.41835594177246,34.883575439453125,35.35187911987305,36.13380813598633,31.44422721862793,
2012-06-12,48.05002975463867,41.5052375793457,,57.377689361572266,33.70396041870117,13.168245315551758,40.81230926513672,123.75476837158203,,95.18314361572266,16.92363929748535,,38.67488098144531,9.307985305786133,26.77312469482422,21.4974365234375,39.22235107421875,13.530684471130371,779.6699829101562,19.471281051635742,7.274491310119629,20.92390251159668,79.68563842773438,,39.59369659423828,73.30934143066406,22.63478660583496,34.926902770996094,35.68721008300781,36.415618896484375,31.638349533081055,
2012-06-13,47.92700958251953,41.34965896606445,,57.0628776550293,33.852783203125,12.961819648742676,41.36475372314453,121.8516616821289,,94.93560028076172,16.858232498168945,,38.49262237548828,9.267029762268066,26.66261863708496,20.724273681640625,39.23413848876953,13.611226081848145,768.1199951171875,19.426856994628906,7.130356311798096,20.747474670410156,79.17798614501953,,39.04772186279297,72.46818542480469,22.05764389038086,34.684288024902344,35.50534439086914,36.37804412841797,31.872455596923828,
2012-06-14,48.63628387451172,42.21733474731445,,58.02420425415039,34.227787017822266,13.460679054260254,42.078330993652344,124.23788452148438,,96.36365509033203,17.19717788696289,,39.01431655883789,9.456462860107422,27.13957405090332,21.472225189208984,39.865047454833984,13.737070083618164,789.9199829101562,19.648958206176758,7.503406524658203,20.754009246826172,80.0999526977539,,39.54551696777344,72.92564392089844,22.797103881835938,35.19549560546875,36.02254104614258,37.14205551147461,32.3121223449707,
2012-06-15,49.04157257080078,41.99592208862305,,58.485198974609375,34.37661361694336,13.658507347106934,42.60777282714844,128.46864318847656,,96.7254409790039,17.35773277282715,,39.259456634521484,9.538381576538086,27.569990158081055,21.766361236572266,40.12449645996094,13.71190071105957,783.2100219726562,19.57492446899414,7.647539138793945,20.747474670410156,80.39752960205078,,39.87202835083008,73.3683853149414,22.73398208618164,35.43810272216797,36.24420166015625,37.649295806884766,32.43202209472656,
