date,BAA10Y,HY_OAS_3Y,NFCI,Real_Yield,DXY,CFNAI,INDPRO_YoY,Copper_Gold,HYG,SPY,QQQ,SMH,SOXX,IGV,XLE,OIL,ADI,AMAT,AMD,ASML,AVGO,INTC,KLAC,LRCX,MRVL,MU,NVDA,NXPI,QCOM,TSM,TXN,LPPLS_R2,Score_Dynamics,Log_Trend,Valuation_Residual,Score_Valuation,Breadth_50,High_60,Price_Ratio_High,Score_Breadth,Ratio_QQQ,Score_Relative,Composite_Radar_Score,MA10,MA20,MA50,MA200,Dist_200MA,Macro_MA50,Macro_MA200,BAA_MA60,BAA_Stress,RY_Surge,NFCI_Roll_Mean,NFCI_Roll_Std,NFCI_Z,Price_Z,Macro_Z,Dynamic_Beta,Expected_Price_Z,Gap,Gap_Max_45,PriceZ_Max_45,Gap_Median,Gap_Upper,Cond_Bubble,Macro_Crisis,Cond_Bear,Sell_Signal,Above_MA50_Conf,Above_MA20_Conf,Cond_Panic,Bench_Equity,Strat_Equity,Position
2014-05-26,2.24,,-0.798,0.32,93.7042,0.12,3.226027611336124,0.0024620626562915,49.05102157592773,154.8988037109375,81.84251403808594,20.052135467529297,23.498838424682617,16.0189208984375,29.55264472961425,104.3499984741211,40.60368728637695,17.256494522094727,4.019999980926514,74.61117553710938,5.249549388885498,19.906648635864254,4.105992794036865,5.142117500305176,14.105807304382324,26.65049743652344,0.4388180375099182,54.327110290527344,56.58578109741211,15.005558013916016,33.19664001464844,0.8354472237634741,56.94444444444444,3.2141311691246663,-21.579551393487463,23.28042328042328,0.8666666666666667,20.400293350219727,0.982933682535174,30.456349206349202,0.2450087916189611,37.10317460317461,38.93022486772486,19.79917049407959,19.726453495025634,19.81027599334717,18.42599606513977,8.825245575005995,48.60918876647949,47.284116439819336,2.2455,False,False,-0.7479404761904763,0.05048545635480041,-0.9915630660459138,1.4931881566775178,1.5726810031269898,0.3396446925126114,0.5341527557274918,0.959035400950026,1.8592361060948404,2.499329800733433,1.2310383248703543,1.3623531146706997,False,False,False,False,True,True,False,102352.59216121257,102352.59216121257,1.0
2014-05-27,2.23,,-0.798,0.31,93.8418,0.12,3.226027611336124,0.0025237079029142,49.09760284423828,155.8508758544922,82.86236572265625,20.338598251342773,23.78851318359375,16.16950798034668,29.634260177612305,104.11000061035156,41.09195327758789,17.721487045288086,4.039999961853027,76.13876342773438,5.277825832366943,20.224666595458984,4.173808574676514,5.243926525115967,13.990402221679688,27.36234664916992,0.4466499090194702,54.987918853759766,56.99661636352539,15.172607421875,33.2684211730957,0.8354472237634741,61.30952380952381,3.214890226767526,-20.23697543851064,27.116402116402117,0.9333333333333333,20.400293350219727,0.9969757739353151,20.03968253968254,0.24545036910262616,38.095238095238095,38.96164021164021,19.84897060394287,19.76325273513794,19.82340915679932,18.446243171691894,10.258756008133622,48.62456176757812,47.304743309021,2.2435,False,False,-0.7483452380952382,0.05047625627310233,-0.9837249378966392,1.7412940202657228,1.6026276191212427,0.34186479633466954,0.5478819646112,1.1934120556545227,1.8592361060948404,2.499329800733433,1.224651605011759,1.3621482234998104,False,False,False,False,True,True,False,103814.79096435277,103814.79096435277,1.0
2014-05-28,2.23,,-0.798,0.22,93.8793,0.12,3.226027611336124,0.0025319620454933,49.1131591796875,155.73695373535156,82.60740661621094,20.369443893432617,23.82362937927246,16.005229949951172,29.684484481811523,102.72000122070312,40.93585586547852,17.68703842163086,4.0,75.80824279785156,5.216066360473633,20.353395462036133,4.185325145721436,5.238836288452148,13.954893112182615,27.89867401123047,0.4504470825195312,54.45927047729492,56.82662963867188,15.15081787109375,33.347373962402344,0.8354472237634741,61.50793650793651,3.215649284410386,-20.161335481764375,27.645502645502646,0.8666666666666667,20.400293350219727,0.99848779347152,38.095238095238095,0.24658132639447009,43.65079365079365,44.51058201058201,19.91816120147705,19.797407627105713,19.83759990692139,18.46731689453125,10.29996403789792,48.645170059204105,47.32626560211182,2.241333333333333,False,False,-0.7487500000000001,0.05046379515562024,-0.9759470148579322,1.7564296166834537,1.6071744258131526,0.3449691378403817,0.5544255760318737,1.20200404065158,1.8592361060948404,2.499329800733433,1.2192112624596567,1.3619433323289212,False,False,False,False,True,True,False,103972.23710917284,103972.23710917284,1.0
2014-05-29,2.24,,-0.798,0.22,93.6973,0.12,3.226027611336124,0.0025101488160015,49.15972900390625,156.54257202148438,83.13557434082031,20.373851776123047,23.86752319335937,16.15581703186035,29.938718795776367,103.58000183105467,40.78758239746094,17.463157653808594,4.03000020980835,76.12984466552734,5.26740837097168,20.41396713256836,4.200039386749268,5.241381645202637,13.972648620605469,27.869421005249023,0.4497351348400116,54.653099060058594,56.80537414550781,15.0346097946167,33.49092483520508,0.8481855152194917,65.07936507936508,3.216408342053245,-20.215603906040425,27.380952380952383,1.0,20.400293350219727,0.9987038630453619,5.4563492063492065,0.24506779363307174,34.72222222222222,36.195436507936506,20.00718421936035,19.83905439376831,19.845268249511722,18.487913799285888,10.200923680799534,48.66342658996582,47.34680669784546,2.239166666666667,True,False,-0.7491547619047618,0.05044807058584058,-0.9682278795944471,1.7465267762872212,1.6369101165057163,0.3476728569200752,0.5691092167269155,1.1774175595603058,1.8592361060948404,2.499329800733433,1.2180865491357191,1.3617384411580318,False,False,False,False,True,True,False,103994.73636966501,103994.73636966501,1.0
2014-05-30,2.22,,-0.804,0.26,93.7606,0.12,3.226027611336124,0.0025176621543435,49.21150207519531,156.7947540283203,83.14464569091797,20.42233085632324,23.89678192138672,15.971985816955566,29.9167537689209,102.70999908447266,40.8812255859375,17.385658264160156,4.0,76.71943664550781,5.258479595184326,20.68655776977539,4.191720485687256,5.263442039489746,13.821734428405762,27.87917137145996,0.4509217739105224,54.71478271484375,56.98954391479492,14.932926177978516,33.72060775756836,0.8481855152194917,65.47619047619048,3.2171673996961045,-20.053844771841554,33.06878306878307,0.9333333333333333,20.42233085632324,1.0,23.214285714285715,0.24562412512095178,36.507936507936506,42.46362433862434,20.085630226135255,19.88158254623413,19.858048782348636,18.508492822647096,10.340323504539278,48.683334503173825,47.36666522979736,2.237166666666667,False,False,-0.7495833333333333,0.050453451782878064,-1.0785516938529216,1.7765850178807416,1.6692904250556337,0.3489722516576464,0.5825360383022141,1.1940489795785276,1.8592361060948404,2.499329800733433,1.2142848262905703,1.3615335499871426,False,False,False,False,True,True,False,104242.18929217872,104242.18929217872,1.0
2014-06-02,2.22,,-0.804,0.32,94.0006,0.14,3.365841732090935,0.0025560826771943,49.05496597290039,156.973876953125,83.06269073486328,20.536909103393555,24.028451919555664,15.897666931152344,29.879085540771484,102.47000122070312,40.8734245300293,17.669822692871094,3.9700000286102295,76.72837829589844,5.330654621124268,20.641122817993164,4.195560932159424,5.286346912384033,14.13243579864502,27.947429656982425,0.4494977593421936,54.979095458984375,57.30998992919922,15.005558013916016,33.72777557373047,0.8481855152194917,67.85714285714286,3.2179264573389643,-19.57027459832288,44.84126984126984,0.9333333333333333,20.536909103393555,1.0,23.115079365079367,0.24724589249037837,45.43650793650794,47.554563492063494,20.15834617614746,19.92961950302124,19.874443016052247,18.52979658126831,10.831810879965218,48.69980316162109,47.38571643829346,2.2348333333333334,False,False,-0.7500119047619047,0.05045517770564339,-1.0700206994187198,1.867053389212427,1.5157992950092716,0.35027384625042235,0.5309448492065761,1.336108540005851,1.8592361060948404,2.499329800733433,1.2142848262905703,1.3613286588162532,False,False,False,False,True,True,False,105827.0337648248,105827.0337648248,1.0
2014-06-03,2.22,,-0.804,0.41,94.0536,0.14,3.365841732090935,0.0025279272050574,49.0601692199707,156.8924560546875,83.02629089355469,20.79252243041992,24.253746032714844,15.79596996307373,29.98266220092773,102.66000366210938,40.95147705078125,18.44481086730957,3.940000057220459,76.90704345703125,5.316518783569336,20.943998336791992,4.212833404541016,5.484870910644531,14.256714820861816,27.95718002319336,0.4475991427898407,55.234622955322266,57.25304412841797,15.4268159866333,33.72777557373047,0.8618284512747995,78.76984126984127,3.218685514981824,-18.409209144714644,63.227513227513235,0.9333333333333333,20.79252243041992,1.0,23.015873015873016,0.2504329918468517,64.28571428571429,58.77314814814815,20.266319274902344,19.99197950363159,19.891718750000003,18.554005136489867,12.064873742691788,48.71442749023438,47.40625539779663,2.2323333333333335,False,False,-0.7505119047619048,0.05036294424005784,-1.062052376497639,2.08981366941613,1.51193622924651,0.35173252695132107,0.5317971505021268,1.5580165189140032,1.7428734262893886,2.372700251943139,1.2142848262905703,1.3624897087846257,False,False,False,False,True,True,False,107144.21348518925,107144.21348518925,1.0
2014-06-04,2.23,,-0.804,0.44,94.1239,0.14,3.365841732090935,0.0024867362531435,49.0601692199707,157.20986938476562,83.33589935302734,20.858627319335938,24.36200904846192,15.801840782165527,29.96697807312012,102.63999938964844,40.96709442138672,18.56536674499512,4.039999961853027,77.39837646484375,5.328424453735352,20.898571014404297,4.238423824310303,5.477235794067383,14.221210479736328,28.24972343444824,0.4480737447738647,55.06721115112305,56.91123580932617,15.325132369995115,33.62729263305664,0.8618284512747995,79.36507936507937,3.2194445726246834,-18.167692965945335,69.04761904761905,1.0,20.858627319335938,1.0,5.158730158730158,0.25029582066396944,61.70634920634921,55.58531746031746,20.369444274902342,20.05389862060547,19.914371032714847,18.57793688774109,12.276338569649218,48.728845825195314,47.42595182418823,2.229833333333333,True,False,-0.7510119047619047,0.0502655483976294,-1.0541630676601481,2.1336859837281605,1.502042384143069,0.35367540952943066,0.5312354553423624,1.6024505283857982,1.7428734262893886,2.372700251943139,1.2142848262905703,1.3639855186445287,False,False,False,False,True,True,False,107484.85307589473,107484.85307589473,1.0
2014-06-05,2.24,,-0.804,0.41,93.9732,0.14,3.365841732090935,0.0024668795531593,49.17979049682617,158.2351531982422,84.03700256347656,20.942359924316406,24.48198699951172,15.983725547790527,30.139610290527344,102.4800033569336,41.029541015625,18.75480461120605,4.079999923706055,78.3095932006836,5.347769260406494,20.943998336791992,4.251219272613525,5.516261100769043,13.51103973388672,28.317983627319336,0.44997239112854,55.86017608642578,56.72608184814453,15.397765159606934,34.02206802368164,0.8618284512747995,79.76190476190477,3.2202036302675427,-17.84297318287131,64.81481481481481,0.9333333333333333,20.942359924316406,1.0,23.115079365079367,0.24920403257479098,55.158730158730165,58.172949735449734,20.47389144897461,20.11361417770386,19.940901489257815,18.60161491394043,12.58355804700469,48.74709304809571,47.44532983779907,2.2273333333333336,True,False,-0.7515119047619048,0.05016296010872764,-1.046351424653045,2.1905641422823465,1.5992815318139801,0.35627804122214635,0.5697888915174386,1.620775250764908,1.620775250764908,2.1905641422823465,1.2142848262905703,1.3674895344793034,False,False,False,False,True,True,False,107916.32858030841,107916.32858030841,1.0
2014-06-06,2.23,,-0.807,0.4,93.9069,0.14,3.365841732090935,0.0024383036760849,49.32018280029297,158.99200439453125,84.51962280273438,21.05254173278809,24.625362396240234,16.196882247924805,30.387584686279297,102.66000366210938,41.123172760009766,18.789247512817383,4.059999942779541,79.56918334960938,5.329911231994629,21.33018112182617,4.284485816955566,5.514564037322998,13.502161979675291,28.80555534362793,0.4516337811946869,55.66633987426758,57.2387924194336,15.317867279052734,34.093841552734375,0.8742817291459941,86.11111111111111,3.2209626879104025,-17.394138767053356,65.21164021164022,0.9333333333333333,21.05254173278809,1.0,23.214285714285715,0.24908466264602164,51.98412698412699,60.04298941798942,20.573932075500487,20.183245944976807,19.966726951599124,18.62632104873657,13.025764334799167,48.766506881713866,47.46560796737671,2.2245,True,False,-0.7520238095238096,0.05006791630966364,-1.0980321041492669,2.272139400587882,1.7148875309362561,0.36151530264490006,0.6199580847483861,1.652181315839496,1.652181315839496,2.272139400587882,1.2142848262905703,1.3708667275660877,False,False,False,False,True,True,False,108484.09726968122,108484.09726968122,1.0
2014-06-09,2.22,,-0.807,0.41,93.9628,0.14,3.365841732090935,0.0024295971599954,49.37741470336914,159.15469360351562,84.45587158203125,21.09660530090332,24.64876747131348,16.22622299194336,30.43467903137207,104.41000366210938,43.16800308227539,18.866756439208984,4.070000171661377,79.60489654541016,5.3418169021606445,21.133304595947266,4.351661682128906,5.533282279968262,13.173704147338867,28.278980255126957,0.4521083533763885,56.1245002746582,56.93257141113281,15.405030250549316,34.366580963134766,0.8742817291459941,87.10317460317461,3.2217217455532623,-17.260960422792948,68.25396825396825,0.9333333333333333,21.09660530090332,1.0,23.313492063492063,0.2497944181466693,56.34920634920635,61.83035714285714,20.67837905883789,20.23877477645874,19.9866467666626,18.65124750137329,13.110961072979046,48.78562873840332,47.48617225646973,2.2215,False,False,-0.7525357142857143,0.0499674267830838,-1.089995589542114,2.2918153611995105,1.7536002020792743,0.36507692238822037,0.6401989648744628,1.6516163963250476,1.652181315839496,2.2918153611995105,1.2180865491357191,1.3732723644610614,False,False,False,False,True,True,False,108711.15756815422,108711.15756815422,1.0
2014-06-10,2.21,,-0.807,0.43,94.0638,0.14,3.365841732090935,0.0024249880523492,49.35144805908203,159.17098999023438,84.60155487060547,21.20237922668457,24.72192001342773,16.239912033081055,30.38444709777832,104.3499984741211,43.54266357421875,18.84952735900879,4.199999809265137,79.57813262939453,5.347025871276856,21.383176803588867,4.357420921325684,5.547745227813721,13.21827507019043,28.776294708251957,0.4544816613197326,56.74125671386719,56.38424301147461,15.470396995544434,34.43118667602539,0.8742817291459941,88.29365079365078,3.2224808031961216,-16.836740014140883,74.33862433862434,0.8666666666666667,21.20237922668457,1.0,39.980158730158735,0.2506145337294654,59.92063492063492,68.47056878306879,20.76475715637207,20.306863880157472,20.002688484191896,18.675921983718872,13.527884969578425,48.8024275970459,47.50780210494995,2.2180000000000004,False,False,-0.7531071428571428,0.04976238788056238,-1.083003621975948,2.3641514168062856,1.7194108560914896,0.3703704770962477,0.6368190190950727,1.727332397711213,1.727332397711213,2.3641514168062856,1.2192112624596567,1.3750976850545373,False,False,False,False,True,True,False,109256.21236480036,109256.21236480036,1.0
2014-06-11,2.2,,-0.807,0.43,93.9744,0.14,3.365841732090935,0.0024127537575371,49.35662841796875,158.61767578125,84.58332824707031,21.23763656616211,24.85066795349121,16.269250869750977,30.50058937072754,104.4000015258789,43.41777038574219,18.84952735900879,4.289999961853027,80.30171203613281,5.338840484619141,21.14844512939453,4.358058929443359,5.566461086273193,13.50349235534668,30.219501495361328,0.4604148864746094,56.10688018798828,56.4056396484375,15.346917152404783,34.5173225402832,0.8798567226744398,89.48412698412699,3.223239860838981,-16.746494343607978,75.0,0.8666666666666667,21.23763656616211,1.0,39.88095238095239,0.2510853735162368,60.317460317460316,69.08730158730158,20.85157642364502,20.384868812561034,20.02146251678467,18.699146003723143,13.575435808317305,48.82036010742188,47.52861110687256,2.2151666666666667,False,False,-0.7536785714285715,0.04954988489155353,-1.07611587649438,2.364433636426534,1.7124049572848323,0.3758128862796154,0.6435438494767344,1.7208897869497997,1.727332397711213,2.364433636426534,1.224651605011759,1.37534057058682,False,False,False,False,True,True,False,109437.894020816,109437.894020816,1.0
2014-06-12,2.21,,-0.807,0.39,93.8155,0.14,3.365841732090935,0.0023688756421007,49.32543563842773,157.49462890625,83.81846618652344,21.18915748596192,24.76580238342285,16.140174865722656,30.60102653503418,106.52999877929688,43.26948165893555,18.72897148132324,4.289999961853027,79.80145263671875,5.339584827423096,21.171165466308597,4.340785503387451,5.574116230010986,13.316314697265623,30.092737197875977,0.4632627665996551,54.86456298828125,56.49818801879883,15.3323974609375,34.5532112121582,0.8798567226744398,88.4920634920635,3.2239989184818407,-17.050930697500235,65.07936507936508,0.9333333333333333,21.23763656616211,0.9977173034273772,19.444444444444446,0.2527982012795263,69.64285714285714,62.54960317460318,20.933106994628908,20.470145606994627,20.038209304809573,18.7214986038208,13.180883295515155,48.837257080078125,47.550409908294675,2.213,False,False,-0.75425,0.04932982135478326,-1.069332664460552,2.287624433317897,1.6755030023534232,0.3807627863052018,0.6379691916388205,1.6496552416790768,1.727332397711213,2.364433636426534,1.2310383248703543,1.3771206145573467,False,False,False,False,True,True,False,109188.08051521963,109188.08051521963,1.0
