date,AIG,AXP,BAC,BK,BKU,BLK,BRK_B,C,CB,CBSH,CFG,CFR,CME,COF,EWBC,FCNCA,FITB,GS,HBAN,ICE,JPM,KEY,KRE,MA,MCO,MET,MS,MTB,PGR,PNC,SCHW,SPGI,TFC,TRV,USB,V,WAL,WFC,XLF,ZION
2018-07-10,44.73065185546875,89.88485717773438,23.697723388671875,,32.107357025146484,411.05255126953125,189.89999389648438,51.86240768432617,116.53588104248047,42.86152267456055,28.420991897583008,86.98329162597656,121.62197875976562,83.3559799194336,54.18663024902344,396.65704345703125,21.901765823364258,188.56082153320312,10.430850982666016,66.9416732788086,85.79669189453125,13.737330436706543,50.234249114990234,192.5965118408203,164.3549041748047,33.9973030090332,37.57576370239258,133.42327880859375,47.006103515625,103.02433776855469,45.57449722290039,184.67892456054688,36.57102584838867,105.81841278076172,37.21299743652344,128.97752380371094,50.210079193115234,45.184574127197266,23.355016708374023,40.84270477294922
2018-07-11,44.00477600097656,90.23575592041016,23.57442855834961,,31.814067840576172,409.4000244140625,189.91000366210938,51.619140625,115.08694458007812,42.932655334472656,28.24353790283203,87.4213638305664,122.55545043945312,82.75694274902344,53.745506286621094,392.7406005859375,21.805892944335938,187.57168579101562,10.326403617858887,67.12153625488281,85.61160278320312,13.593951225280762,50.001304626464844,194.813720703125,165.60140991210938,33.37655258178711,37.30234909057617,132.59280395507812,46.67512512207031,102.97198486328125,45.00381088256836,184.39715576171875,36.256473541259766,105.12903594970703,37.147769927978516,130.35520935058594,49.90958023071289,44.74564743041992,23.243314743041992,40.620975494384766
2018-07-12,43.795066833496094,91.00045013427734,23.648399353027344,,30.841577529907227,412.4691162109375,189.9600067138672,52.07521438598633,115.67174530029297,43.96086120605469,28.087379455566406,87.09282684326172,123.49629211425781,82.68746185302734,52.92857360839844,389.3002624511719,21.68790626525879,188.86839294433594,10.270699501037598,67.22944641113281,85.98177337646484,13.477876663208008,49.39887237548828,198.5792999267578,168.83843994140625,33.45226287841797,37.51326370239258,131.0481719970703,46.2259521484375,103.20380401611328,45.25349807739258,185.55052185058594,36.03281021118164,105.94451141357422,37.22024917602539,132.0064239501953,48.71614456176758,44.713741302490234,23.286277770996094,40.177520751953125
2018-07-13,43.74667739868164,90.41567993164062,23.46756935119629,,30.48467445373535,412.81103515625,190.9600067138672,50.927452087402344,115.34004974365234,43.67631912231445,27.938322067260742,86.87379455566406,123.65187072753906,82.12312316894531,52.471099853515625,388.629638671875,21.451932907104492,188.1951141357422,10.201066970825195,67.17549133300781,85.58747863769531,13.354979515075684,48.876773834228516,196.7921142578125,169.2570343017578,33.45983123779297,37.56013870239258,129.1931610107422,46.05258560180664,103.45063018798828,45.137577056884766,185.4625244140625,35.59943389892578,106.45732116699219,36.89413070678711,131.5535430908203,48.39846420288086,44.17905807495117,23.183164596557617,39.573516845703125
2018-07-16,44.17414855957031,90.58661651611328,24.478605270385742,,30.841581344604492,410.2628173828125,192.0,52.79732894897461,116.41368103027344,44.28419494628906,28.378408432006836,87.45266723632812,124.62234497070312,83.2691421508789,53.124637603759766,393.1777648925781,21.724775314331055,192.3760986328125,10.375146865844727,67.61611938476562,88.98330688476562,13.60078239440918,49.43904113769531,195.04312133789062,169.5918731689453,33.64150619506836,38.20072555541992,130.4893798828125,46.03681945800781,106.10150146484375,45.52992248535156,186.1844940185547,36.09572219848633,107.7688217163086,37.17677688598633,130.64767456054688,48.930789947509766,45.47984313964844,23.595613479614258,40.05519104003906
2018-07-17,44.125755310058594,91.00045013427734,24.667661666870117,,30.895898818969727,411.01177978515625,190.41000366210938,52.71370315551758,116.42237854003906,44.161338806152344,28.420991897583008,88.21149444580078,125.21497344970703,83.32991027832031,53.48408889770508,390.5539245605469,21.769025802612305,192.0269775390625,10.389070510864258,67.99382019042969,88.91890716552734,13.696364402770996,49.471160888671875,197.23171997070312,169.93605041503906,33.45226287841797,38.41944885253906,130.78428649902344,46.80910110473633,106.54578399658203,47.15279769897461,187.1705780029297,36.34735107421875,108.27323150634766,37.17677688598633,131.7611541748047,49.22270965576172,45.13669967651367,23.62139129638672,40.56745147705078
2018-07-18,44.464515686035156,92.64679718017578,24.766298294067383,,31.3226318359375,415.87188720703125,200.44000244140625,53.09376907348633,117.8364486694336,44.38766860961914,29.130807876586914,89.3458251953125,126.69669342041016,84.29362487792969,54.6114501953125,393.54718017578125,22.29998016357422,192.20986938476562,10.479594230651855,69.0369644165039,89.74774932861328,13.860227584838867,50.03343200683594,199.13363647460938,171.61033630371094,34.035152435302734,39.49752426147461,135.42578125,47.58924865722656,107.24614715576172,48.347679138183594,188.640869140625,37.03235626220703,109.29048156738281,36.756431579589844,132.95001220703125,50.210079193115234,45.14468002319336,23.999469757080078,41.393165588378906
2018-07-19,43.43212890625,90.1187744140625,24.38818359375,,30.981237411499023,411.02001953125,197.49000549316406,52.440059661865234,116.18670654296875,44.297122955322266,28.861074447631836,89.69001770019531,125.08902740478516,82.80033111572266,53.451412200927734,391.5355529785156,20.876728057861328,190.87158203125,10.444777488708496,68.12872314453125,88.42803955078125,14.085541725158691,49.91294860839844,196.93544006347656,169.6197967529297,33.4371223449707,38.942867279052734,134.0985565185547,46.89577865600586,105.9659423828125,47.15279769897461,186.00843811035156,35.312843322753906,105.23833465576172,37.22024917602539,132.2235107421875,49.90098190307617,44.95315933227539,23.63858413696289,40.67448425292969
2018-07-20,43.004669189453125,90.10078430175781,24.766298294067383,,31.04330825805664,409.30230712890625,196.77999877929688,52.61490249633789,116.29147338867188,44.277732849121094,28.534563064575195,90.4332046508789,125.20022583007812,84.41515350341797,54.104957580566406,393.07086181640625,21.00946807861328,192.58389282226562,10.514411926269531,68.1736831665039,89.54659271240234,14.0104398727417,50.18605041503906,197.55667114257812,172.47547912597656,33.12675094604492,39.27096939086914,134.2770538330078,47.14794921875,107.31393432617188,46.501861572265625,186.94163513183594,34.90742874145508,105.2551498413086,37.00284194946289,133.03497314453125,50.210079193115234,45.01699447631836,23.68153953552246,40.52922058105469
2018-07-23,43.06919860839844,91.06341552734375,25.27592658996582,,31.020030975341797,413.9669189453125,197.85000610351562,53.367408752441406,116.91120147705078,45.01493835449219,28.7688045501709,90.7070083618164,125.4223861694336,86.2557601928711,54.358192443847656,403.80950927734375,21.52567481994629,194.30445861816406,10.702415466308594,68.87510681152344,91.21229553222656,14.228925704956055,50.836669921875,198.63661193847656,173.12660217285156,33.75506591796875,39.63813018798828,135.54226684570312,46.9509391784668,108.56403350830078,46.91204071044922,187.4170684814453,35.47361755371094,104.44805908203125,37.589847564697266,132.129150390625,51.19745635986328,46.28586196899414,24.008068084716797,41.13322830200195
