date,VNQ,Action,Position,Strat_Shares,Strat_Cash,Strat_Equity,Bench_Shares,Bench_Equity,Composite_Radar_Score,Breadth_50,Homebuilder_CRE_Spread,Score_Dynamics,Score_Valuation,Score_Breadth,Score_Relative
2009-02-05,14.388298988342283,HOLD,1.0,123.03861165854876,0.0,1770.3163316537361,123.03861165854876,1770.3163316537361,38.9,0.31333333333333335,0.2,8.015267175572518,82.86334056399133,44.57013574660634,15.837104072398189
2009-02-06,15.386727333068848,HOLD,1.0,123.03861165854876,0.0,1893.1615690294357,123.03861165854876,1893.1615690294357,54.1,0.44000000000000006,0.6000000000000001,17.870722433460077,81.81818181818183,75.84650112866818,36.794582392776526
2009-02-09,15.614097595214844,HOLD,1.0,123.03861165854876,0.0,1921.1368904163191,123.03861165854876,1921.1368904163191,45.6,0.43000000000000005,0.19999999999999996,20.075757575757574,81.20950323974083,40.99099099099099,46.62162162162162
2009-02-10,14.225190162658691,HOLD,1.0,123.03861165854876,0.0,1750.247648192371,123.03861165854876,1750.247648192371,31.0,0.2833333333333333,0.0,7.9245283018867925,80.81896551724138,17.303370786516854,21.573033707865168
2009-02-11,14.497036933898926,HOLD,1.0,123.03861165854876,0.0,1783.6952975096283,123.03861165854876,1783.6952975096283,33.5,0.2833333333333333,0.0,12.030075187969924,81.29032258064515,17.376681614349778,29.14798206278027
2009-02-12,14.249905586242676,HOLD,1.0,123.03861165854876,0.0,1753.2885995966972,123.03861165854876,1753.2885995966972,39.8,0.16333333333333333,0.2,10.486891385767791,80.90128755364807,44.85458612975391,19.910514541387027
2009-02-13,13.375042915344238,HOLD,1.0,123.03861165854876,0.0,1645.6467111774637,123.03861165854876,1645.6467111774637,36.8,0.08,0.2,5.970149253731343,81.79871520342613,44.86607142857143,7.366071428571429
2009-02-17,12.426032066345217,HOLD,1.0,123.03861165854876,0.0,1528.8817338677234,123.03861165854876,1528.8817338677234,35.2,0.03,0.2,2.2304832713754648,80.66239316239316,44.877505567928736,6.23608017817372
2009-02-18,12.60397243499756,HOLD,1.0,123.03861165854876,0.0,1550.775269784718,123.03861165854876,1550.775269784718,36.0,0.03,0.2,3.7037037037037033,81.4498933901919,44.888888888888886,7.111111111111111
2009-02-19,12.060267448425291,HOLD,1.0,123.03861165854876,0.0,1483.8785630850361,123.03861165854876,1483.8785630850361,35.4,0.03,0.2,1.8450184501845017,82.23404255319149,44.90022172949002,5.321507760532151
2009-02-20,12.821452140808104,HOLD,1.0,123.03861165854876,0.0,1577.533670851557,123.03861165854876,1577.533670851557,36.9,0.03,0.2,5.147058823529411,81.52866242038218,44.911504424778755,10.176991150442479
2009-02-23,11.857619285583496,HOLD,1.0,123.03861165854876,0.0,1458.9450144738262,123.03861165854876,1458.9450144738262,35.5,0.03,0.2,1.8315018315018317,81.77966101694916,44.92273730684327,7.06401766004415
2009-02-24,12.860991477966309,HOLD,1.0,123.03861165854876,0.0,1582.3985360014017,123.03861165854876,1582.3985360014017,38.0,0.06333333333333332,0.2,6.934306569343065,82.66384778012686,44.93392070484582,11.674008810572687
2009-02-25,12.613855361938477,HOLD,1.0,123.03861165854876,0.0,1551.9912513946513,123.03861165854876,1551.9912513946513,37.5,0.06333333333333332,0.2,5.454545454545454,83.75527426160338,44.94505494505495,9.670329670329672
2009-02-26,11.966358184814451,HOLD,1.0,123.03861165854876,0.0,1472.3240976684817,123.03861165854876,1472.3240976684817,36.5,0.03,0.2,2.898550724637681,84.21052631578947,44.95614035087719,7.017543859649122
2009-02-27,11.80819034576416,HOLD,1.0,123.03861165854876,0.0,1452.863346342701,123.03861165854876,1452.863346342701,36.7,0.08,0.2,2.527075812274368,84.66386554621849,44.967177242888404,8.315098468271334
2009-03-02,11.071724891662598,HOLD,1.0,213.35877493798822,0.0,2362.2496593355622,213.35877493798822,2362.2496593355622,36.1,0.03,0.2,1.7985611510791366,84.48637316561845,44.97816593886463,6.550218340611353
2009-03-03,11.116212844848633,HOLD,1.0,213.35877493798822,0.0,2371.741554526833,213.35877493798822,2371.741554526833,28.3,0.0,0.0,2.1505376344086025,85.56485355648536,16.99346405228758,8.061002178649238
2009-03-04,11.29415225982666,HOLD,1.0,213.35877493798822,0.0,2409.7064901197273,213.35877493798822,2409.7064901197273,36.7,0.03,0.2,2.5,85.59498956158664,45.108695652173914,6.956521739130435
2009-03-05,10.59721851348877,HOLD,1.0,213.35877493798822,0.0,2261.0095597881323,213.35877493798822,2261.0095597881323,27.6,0.0,0.0,1.7793594306049825,84.27083333333333,17.02819956616052,6.073752711496746
2009-03-06,10.45388126373291,HOLD,1.0,213.35877493798822,0.0,2230.427299777242,213.35877493798822,2230.427299777242,27.8,0.0,0.0,1.773049645390071,85.44698544698545,17.0995670995671,5.194805194805195
2009-03-09,10.686189651489258,HOLD,1.0,213.35877493798822,0.0,2279.9923327967554,213.35877493798822,2279.9923327967554,28.6,0.0,0.0,2.4734982332155475,85.89211618257261,17.17062634989201,8.423326133909287
2009-03-10,12.173954010009766,HOLD,1.0,213.35877493798822,0.0,2597.4199137270925,213.35877493798822,2597.4199137270925,42.5,0.16,0.2,9.15492957746479,87.37060041407867,45.474137931034484,28.663793103448278
2009-03-11,11.97624683380127,HOLD,1.0,213.35877493798822,0.0,2555.237352814799,213.35877493798822,2555.237352814799,39.9,0.21000000000000002,0.2,7.719298245614035,85.74380165289256,45.483870967741936,16.7741935483871
2009-03-12,12.954907417297363,HOLD,1.0,213.35877493798822,0.0,2764.0431759896223,213.35877493798822,2764.0431759896223,50.1,0.30333333333333334,0.4,12.937062937062937,84.12371134020619,65.02145922746782,37.98283261802575
2009-03-13,12.678112983703612,HOLD,1.0,213.35877493798822,0.0,2704.986654728405,213.35877493798822,2704.986654728405,48.1,0.27,0.4,12.89198606271777,84.46502057613169,64.98929336188436,24.197002141327623
2009-03-16,11.679681777954102,HOLD,1.0,213.35877493798822,0.0,2491.9625958098313,213.35877493798822,2491.9625958098313,44.1,0.19,0.4,7.638888888888889,85.01026694045176,64.95726495726495,7.051282051282051
2009-03-17,12.564430236816406,HOLD,1.0,213.35877493798822,0.0,2680.7314431209657,213.35877493798822,2680.7314431209657,46.6,0.35333333333333333,0.4,13.148788927335639,85.24590163934425,64.92537313432835,12.153518123667377
2009-03-18,13.251468658447266,HOLD,1.0,213.35877493798822,0.0,2827.317119095455,213.35877493798822,2827.317119095455,58.3,0.4766666666666667,1.0,19.655172413793103,79.14110429447852,95.0,27.23404255319149
2009-03-19,12.440861701965332,HOLD,1.0,213.35877493798822,0.0,2654.367011904258,213.35877493798822,2654.367011904258,53.8,0.38,1.0,13.058419243986256,79.18367346938776,94.90445859872611,10.615711252653929
2009-03-20,11.3682861328125,HOLD,1.0,213.35877493798822,0.0,2425.523602441395,213.35877493798822,2425.523602441395,42.3,0.16,0.4,6.506849315068493,80.85539714867616,64.61864406779661,4.661016949152542
2009-03-23,13.206990242004396,HOLD,1.0,213.35877493798822,0.0,2817.8272586520225,213.35877493798822,2817.8272586520225,57.4,0.6266666666666667,1.0,22.18430034129693,80.48780487804879,94.82029598308668,14.376321353065538
2009-03-24,12.188783645629885,HOLD,1.0,213.35877493798822,0.0,2600.583946615778,213.35877493798822,2600.583946615778,53.2,0.41333333333333333,1.0,13.26530612244898,78.90466531440163,94.72573839662446,7.172995780590717
2009-03-25,12.389392852783203,HOLD,1.0,213.35877493798822,0.0,2643.3856812952913,213.35877493798822,2643.3856812952913,53.9,0.44333333333333336,1.0,14.576271186440678,79.55465587044534,94.63157894736842,8.631578947368421
2009-03-26,12.666611671447754,HOLD,1.0,213.35877493798822,0.0,2702.532748835316,213.35877493798822,2702.532748835316,54.8,0.5266666666666666,1.0,18.58108108108108,77.37373737373737,94.53781512605042,10.084033613445378
2009-03-27,12.102084159851074,HOLD,1.0,213.35877493798822,0.0,2582.0858505422575,213.35877493798822,2582.0858505422575,52.9,0.41333333333333333,1.0,13.468013468013467,78.0241935483871,94.44444444444444,6.708595387840671
2009-03-30,11.44178581237793,HOLD,1.0,213.35877493798822,0.0,2441.2054040318094,213.35877493798822,2441.2054040318094,51.5,0.38,1.0,9.060402684563758,78.67203219315896,94.35146443514645,5.439330543933055
2009-03-31,12.238178253173828,HOLD,1.0,213.35877493798822,0.0,2611.1227195698966,213.35877493798822,2611.1227195698966,52.4,0.4666666666666667,0.8,15.384615384615385,79.51807228915662,86.84759916492693,12.10855949895616
2009-04-01,12.172653198242188,HOLD,1.0,295.5101337021077,0.0,3597.1423741219373,295.5101337021077,3597.1423741219373,51.6,0.4666666666666667,0.8,15.333333333333332,77.25450901803607,86.77083333333333,10.833333333333334
2009-04-02,13.054727554321287,HOLD,1.0,295.5101337021077,0.0,3857.8042850220727,295.5101337021077,3857.8042850220727,56.7,0.5800000000000001,0.8,27.57475083056478,78.8,86.6943866943867,18.08731808731809
2009-04-03,14.178743362426758,HOLD,1.0,295.5101337021077,0.0,4189.962346758603,295.5101337021077,4189.962346758603,54.4,0.7566666666666666,0.20000000000000007,36.423841059602644,80.43912175648703,48.65145228215768,58.298755186722
2009-04-06,14.017446517944336,HOLD,1.0,295.5101337021077,0.0,4142.297494679874,295.5101337021077,4142.297494679874,62.1,0.7166666666666667,0.6000000000000001,36.303630363036305,79.6812749003984,75.46583850931677,57.34989648033127
2009-04-07,12.969038963317873,HOLD,1.0,295.5101337021077,0.0,3832.4824380379087,295.5101337021077,3832.4824380379087,59.3,0.5466666666666666,0.8,27.631578947368425,81.51093439363817,86.67355371900827,30.57851239669421
2009-04-08,13.160581588745115,HOLD,1.0,295.5101337021077,0.0,3889.085224887566,295.5101337021077,3889.085224887566,53.1,0.5533333333333333,0.4,29.836065573770494,80.95238095238095,63.19587628865979,32.78350515463917
2009-04-09,14.924726486206056,HOLD,1.0,295.5101337021077,0.0,4410.40791940614,295.5101337021077,4410.40791940614,50.1,0.81,0.0,40.19607843137255,81.34920634920636,16.46090534979424,85.18518518518519
2009-04-13,14.970100402832031,HOLD,1.0,295.5101337021077,0.0,4423.81637157487,295.5101337021077,4423.81637157487,56.4,0.8400000000000001,0.19999999999999996,40.390879478827365,78.76984126984127,38.91170431211499,86.0369609856263
2009-04-14,13.699908256530762,HOLD,1.0,295.5101337021077,0.0,4048.4617205940144,295.5101337021077,4048.4617205940144,56.0,0.8200000000000001,0.4,35.714285714285715,78.37301587301587,63.31967213114754,44.87704918032787
2009-04-15,14.889447212219238,HOLD,1.0,295.5101337021077,0.0,4399.982536433382,295.5101337021077,4399.982536433382,56.7,0.8400000000000001,0.19999999999999996,40.77669902912621,77.57936507936508,38.85480572597137,89.16155419222905
2009-04-16,15.388453483581545,HOLD,1.0,295.5101337021077,0.0,4547.443946401847,295.5101337021077,4547.443946401847,56.9,0.8600000000000001,0.0,41.29032258064516,78.57142857142857,34.48979591836735,96.53061224489797
2009-04-17,15.66567325592041,HOLD,1.0,295.5101337021077,0.0,4629.365198390573,295.5101337021077,4629.365198390573,58.2,0.8600000000000001,0.0,42.443729903536976,80.35714285714286,35.64154786150713,97.75967413441956
2009-04-20,14.05273151397705,HOLD,1.0,295.5101337021077,0.0,4152.7245685751805,295.5101337021077,4152.7245685751805,45.9,0.7766666666666666,0.0,38.141025641025635,76.68650793650794,16.361788617886177,69.3089430894309
2009-04-21,15.297724723815918,HOLD,1.0,295.5101337021077,0.0,4520.63267847288,295.5101337021077,4520.63267847288,61.4,0.8400000000000001,0.19999999999999996,41.853035143769965,76.28968253968253,50.10141987829615,97.97160243407707
2009-04-22,14.763436317443848,HOLD,1.0,295.5101337021077,0.0,4362.745040070384,295.5101337021077,4362.745040070384,56.6,0.8400000000000001,0.19999999999999996,40.76433121019109,75.89285714285714,39.17004048582996,90.89068825910931
2009-04-23,15.428773880004885,HOLD,1.0,295.5101337021077,0.0,4559.359032139831,295.5101337021077,4559.359032139831,61.5,0.8400000000000001,0.19999999999999996,42.857142857142854,73.31349206349206,52.121212121212125,98.18181818181819
2009-04-24,16.159645080566406,HOLD,1.0,295.5101337021077,0.0,4775.3388783367855,295.5101337021077,4775.3388783367855,67.6,0.8400000000000001,0.19999999999999996,43.35443037974683,72.22222222222221,71.875,100.0
2009-04-27,15.19187355041504,HOLD,1.0,295.5101337021077,0.0,4489.352584068662,295.5101337021077,4489.352584068662,62.5,0.8400000000000001,0.19999999999999996,41.95583596214511,72.02380952380952,58.35010060362173,95.77464788732394
2009-04-28,15.393491744995115,HOLD,1.0,295.5101337021077,0.0,4548.932803705798,295.5101337021077,4548.932803705798,64.1,0.8400000000000001,0.19999999999999996,43.39622641509434,72.22222222222221,61.044176706827315,97.79116465863453
2009-04-29,16.063867568969727,HOLD,1.0,295.5101337021077,0.0,4747.035653079195,295.5101337021077,4747.035653079195,67.5,0.8400000000000001,0.19999999999999996,43.8871473354232,72.42063492063492,70.94188376753507,99.79959919839679
2009-04-30,15.993311882019045,HOLD,1.0,295.5101337021077,0.0,4726.185732594955,295.5101337021077,4726.185732594955,67.5,0.8400000000000001,0.19999999999999996,43.75,73.61111111111111,70.0,99.6
2009-05-01,15.469097137451172,HOLD,1.0,360.1551476363061,0.0,5571.274963339087,360.1551476363061,5571.274963339087,65.2,0.8400000000000001,0.19999999999999996,43.30218068535825,74.20634920634922,66.06786427145708,92.41516966067864
2009-05-04,16.744327545166016,HOLD,1.0,360.1551476363061,0.0,6030.555759099933,360.1551476363061,6030.555759099933,67.8,0.81,0.0,46.8944099378882,73.61111111111111,67.72908366533864,99.800796812749
2009-05-05,16.11931610107422,HOLD,1.0,360.1551476363061,0.0,5805.454670178671,360.1551476363061,5805.454670178671,65.8,0.8400000000000001,0.19999999999999996,44.58204334365325,72.81746031746032,66.2027833001988,95.62624254473161
2009-05-06,16.73424530029297,HOLD,1.0,360.1551476363061,0.0,6026.924586709175,360.1551476363061,6026.924586709175,63.9,0.8600000000000001,0.0,48.148148148148145,70.73412698412699,56.34920634920635,98.80952380952381
2009-05-07,15.77656364440918,HOLD,1.0,360.1551476363061,0.0,5682.010608545767,360.1551476363061,5682.010608545767,58.7,0.76,0.0,44.0,70.43650793650794,50.198412698412696,85.71428571428571
2009-05-08,16.830020904541016,HOLD,1.0,360.1551476363061,0.0,6061.418663597087,360.1551476363061,6061.418663597087,68.5,0.78,-0.19999999999999996,51.533742331288344,70.23809523809523,69.64285714285714,97.42063492063492
2009-05-11,16.189878463745117,HOLD,1.0,360.1551476363061,0.0,5830.868068323975,360.1551476363061,5830.868068323975,62.4,0.76,0.0,44.95412844036697,69.84126984126983,57.738095238095234,94.44444444444444
2009-05-12,16.144521713256836,HOLD,1.0,360.1551476363061,0.0,5814.532601155565,360.1551476363061,5814.532601155565,62.2,0.76,0.0,45.1219512195122,69.64285714285714,57.341269841269835,93.84920634920636
2009-05-13,15.086029052734377,HOLD,1.0,360.1551476363061,0.0,5433.311020733152,360.1551476363061,5433.311020733152,45.7,0.5866666666666667,-0.4,42.5531914893617,69.24603174603175,16.071428571428573,72.02380952380952
2009-05-14,15.44389820098877,HOLD,1.0,360.1551476363061,0.0,5562.199436657193,360.1551476363061,5562.199436657193,52.9,0.6966666666666668,-0.20000000000000007,42.72727272727273,69.44444444444444,35.714285714285715,80.15873015873017
2009-05-15,14.924726486206056,HOLD,1.0,360.1551476363061,0.0,5375.21707107103,360.1551476363061,5375.21707107103,44.0,0.5366666666666667,-0.4,41.99395770392749,68.84920634920636,16.17063492063492,62.5
2009-05-18,16.124351501464844,HOLD,1.0,360.1551476363061,0.0,5807.268195549765,360.1551476363061,5807.268195549765,65.0,0.6966666666666668,-0.20000000000000007,47.28915662650602,68.75,67.06349206349206,90.07936507936508
2009-05-19,15.816890716552734,HOLD,1.0,360.1551476363061,0.0,5696.534611167369,360.1551476363061,5696.534611167369,59.0,0.6966666666666668,-0.20000000000000007,44.74474474474475,68.45238095238095,54.563492063492056,80.75396825396825
2009-05-20,15.690878868103027,HOLD,1.0,360.1551476363061,0.0,5651.150795285041,360.1551476363061,5651.150795285041,58.0,0.6666666666666667,-0.20000000000000007,44.61077844311377,68.25396825396825,51.98412698412699,79.56349206349206
2009-05-21,15.736234664916992,HOLD,1.0,360.1551476363061,0.0,5667.485918982737,360.1551476363061,5667.485918982737,60.8,0.6366666666666667,-0.4,45.37313432835821,68.25396825396825,56.15079365079365,88.29365079365078
2009-05-22,15.348129272460938,HOLD,1.0,360.1551476363061,0.0,5527.70776406428,360.1551476363061,5527.70776406428,52.2,0.5866666666666667,-0.4,44.047619047619044,68.25396825396825,35.714285714285715,74.8015873015873
2009-05-26,16.260440826416016,HOLD,1.0,360.1551476363061,0.0,5856.281466469279,360.1551476363061,5856.281466469279,67.7,0.7000000000000002,-0.4,54.00593471810089,67.85714285714286,70.23809523809523,90.07936507936508
2009-05-27,15.6707124710083,HOLD,1.0,360.1551476363061,0.0,5643.8877635620975,360.1551476363061,5643.8877635620975,58.9,0.6500000000000001,-0.4,46.74556213017752,68.05555555555556,52.57936507936508,80.55555555555556
2009-05-28,15.88744831085205,HOLD,1.0,360.1551476363061,0.0,5721.946291959102,360.1551476363061,5721.946291959102,62.7,0.6200000000000001,-0.6000000000000001,50.442477876106196,67.46031746031747,62.5,79.36507936507937
2009-05-29,16.41165542602539,HOLD,1.0,360.1551476363061,0.0,5910.742182916359,360.1551476363061,5910.742182916359,67.5,0.7700000000000001,-0.6,59.11764705882353,66.26984126984127,67.65873015873017,86.30952380952381
2009-06-01,17.253408432006836,HOLD,1.0,418.1147098840123,0.0,7213.90386105891,418.1147098840123,7213.90386105891,73.2,0.7700000000000001,-0.6,67.44868035190615,66.46825396825396,73.61111111111111,95.23809523809523
2009-06-02,16.89554214477539,HOLD,1.0,418.1147098840123,0.0,7064.274702195866,418.1147098840123,7064.274702195866,67.2,0.8,-0.4,64.91228070175438,65.47619047619048,61.70634920634921,85.71428571428571
2009-06-03,16.86530303955078,HOLD,1.0,418.1147098840123,0.0,7051.631287487726,418.1147098840123,7051.631287487726,72.5,0.67,-0.6,65.59766763848397,65.27777777777779,76.98412698412699,89.68253968253968
2009-06-04,17.404617309570312,HOLD,1.0,418.1147098840123,0.0,7277.12651703325,418.1147098840123,7277.12651703325,80.9,0.64,-0.8,73.25581395348837,65.97222222222221,93.65079365079364,95.63492063492063
2009-06-05,17.359256744384766,HOLD,1.0,418.1147098840123,0.0,7258.160597480521,418.1147098840123,7258.160597480521,80.8,0.64,-0.8,73.91304347826086,65.67460317460318,93.05555555555556,95.03968253968253
2009-06-08,17.041715621948242,HOLD,1.0,418.1147098840123,0.0,7125.39198319673,418.1147098840123,7125.39198319673,75.4,0.64,-0.8,68.4971098265896,65.27777777777779,83.73015873015873,89.28571428571429
2009-06-09,17.041715621948242,HOLD,1.0,418.1147098840123,0.0,7125.39198319673,418.1147098840123,7125.39198319673,75.3,0.64,-0.8,69.7406340057637,64.68253968253968,83.82936507936508,87.3015873015873
2009-06-10,16.744327545166016,HOLD,1.0,418.1147098840123,0.0,7001.049653749965,418.1147098840123,7001.049653749965,69.3,0.64,-0.8,66.0919540229885,64.48412698412699,72.81746031746032,76.5873015873016
2009-06-11,16.401575088500977,HOLD,1.0,418.1147098840123,0.0,6857.7398097694295,418.1147098840123,6857.7398097694295,65.3,0.47666666666666674,-0.6000000000000001,61.891117478510026,64.28571428571429,72.61904761904762,59.12698412698413
2009-06-12,16.99635124206543,HOLD,1.0,418.1147098840123,0.0,7106.424468662959,418.1147098840123,7106.424468662959,74.6,0.64,-0.8,72.28571428571429,64.48412698412699,82.73809523809523,79.96031746031747
2009-06-15,16.189878463745117,HOLD,1.0,418.1147098840123,0.0,6769.226336926208,418.1147098840123,6769.226336926208,62.5,0.4433333333333334,-0.6000000000000001,61.25356125356125,63.69047619047619,62.5,62.698412698412696
2009-06-16,15.892495155334473,HOLD,1.0,418.1147098840123,0.0,6644.886001205744,418.1147098840123,6644.886001205744,53.2,0.3533333333333334,-0.2,57.95454545454546,63.49206349206349,38.2936507936508,56.15079365079365
2009-06-17,15.590067863464355,HOLD,1.0,418.1147098840123,0.0,6518.436701804462,418.1147098840123,6518.436701804462,44.1,0.25,0.0,55.80736543909348,63.49206349206349,16.26984126984127,43.84920634920635
2009-06-18,15.695914268493652,HOLD,1.0,418.1147098840123,0.0,6562.692640735553,418.1147098840123,6562.692640735553,49.7,0.3500000000000001,0.0,57.6271186440678,63.29365079365079,33.730158730158735,43.452380952380956
2009-06-19,15.852171897888184,HOLD,1.0,418.1147098840123,0.0,6628.0262541170105,418.1147098840123,6628.0262541170105,51.5,0.41666666666666674,0.0,60.84507042253521,62.10317460317461,36.507936507936506,45.23809523809524
2009-06-22,15.02553939819336,HOLD,1.0,418.1147098840123,0.0,6282.399046326414,418.1147098840123,6282.399046326414,48.7,0.11333333333333334,0.2,49.157303370786515,61.904761904761905,44.44444444444444,34.32539682539682
2009-06-23,15.136428833007812,HOLD,1.0,418.1147098840123,0.0,6328.763550193061,418.1147098840123,6328.763550193061,41.3,0.08333333333333334,0.0,52.38095238095239,61.70634920634921,16.071428571428573,35.714285714285715
2009-06-24,15.466876983642578,HOLD,1.0,418.1147098840123,0.0,6466.928782827424,418.1147098840123,6466.928782827424,44.1,0.2366666666666667,-0.2,58.10055865921788,62.10317460317461,16.071428571428573,41.86507936507937
2009-06-25,15.671799659729004,HOLD,1.0,418.1147098840123,0.0,6552.609968087955,418.1147098840123,6552.609968087955,54.3,0.4633333333333333,0.2,62.116991643454035,61.70634920634921,49.60317460317461,35.51587301587302
2009-06-26,15.80500602722168,HOLD,1.0,418.1147098840123,0.0,6608.305509786858,418.1147098840123,6608.305509786858,57.9,0.5133333333333333,0.2,64.72222222222223,62.10317460317461,55.75396825396825,41.269841269841265
2009-06-29,15.794757843017578,HOLD,1.0,418.1147098840123,0.0,6604.020593221523,418.1147098840123,6604.020593221523,50.9,0.5066666666666666,-0.39999999999999997,65.92797783933518,62.10317460317461,34.72222222222222,34.32539682539682
2009-06-30,15.886968612670898,HOLD,1.0,418.1147098840123,0.0,6642.5752724233025,418.1147098840123,6642.5752724233025,52.1,0.6866666666666668,-0.4,67.12707182320442,60.912698412698404,34.92063492063492,41.86507936507937
2009-07-01,16.16362762451172,HOLD,1.0,479.9820099252188,0.0,7758.2504748959245,479.9820099252188,7758.2504748959245,59.2,0.6866666666666668,-0.4,73.27823691460054,61.30952380952381,49.404761904761905,47.22222222222222
2009-07-02,15.30805778503418,HOLD,1.0,479.9820099252188,0.0,7347.592343712098,479.9820099252188,7347.592343712098,58.4,0.26,0.4,60.71428571428571,62.00396825396825,65.77380952380952,33.33333333333333
