date,ADBE,CDNS,CRM,CRWD,DDOG,FTNT,INTU,MSFT,NOW,ORCL,PANW,PLTR,SNOW,SNPS,WDAY
2012-07-20,31.3799991607666,11.569999694824219,33.21536636352539,,,4.693999767303467,51.89219665527344,23.749475479125977,5.046000003814697,24.615110397338867,8.854999542236328,,,30.709999084472656,
2012-07-23,30.639999389648438,11.470000267028809,32.19304656982422,,,4.564000129699707,50.477516174316406,23.08713722229004,4.869999885559082,24.231008529663086,8.585000038146973,,,30.040000915527344,
2012-07-24,30.020000457763672,11.229999542236328,31.1412410736084,,,4.447999954223633,50.18574523925781,22.984636306762695,4.9679999351501465,23.961315155029297,9.25,,,29.579999923706055,
2012-07-25,30.329999923706055,11.420000076293945,30.79719352722168,,,4.478000164031982,49.97353744506836,22.732324600219727,4.986000061035156,23.912282943725586,9.824999809265137,,,29.860000610351562,
2012-07-26,30.950000762939453,12.020000457763672,30.622713088989258,,,5.010000228881836,50.672035217285156,22.992523193359375,4.883999824523926,24.517038345336914,9.979999542236328,,,30.770000457763672,
2012-07-27,31.899999618530273,12.390000343322754,32.31346130371094,,,5.085999965667725,52.06017303466797,23.46561622619629,5.065999984741211,25.146303176879883,9.5,,,31.06999969482422,
2012-07-30,31.010000228881836,12.239999771118164,30.932353973388672,,,4.921999931335449,51.7330436706543,23.371002197265625,5.078000068664551,24.99103546142578,9.166666984558105,,,30.709999084472656,
2012-07-31,30.8799991607666,12.220000267028809,30.561275482177734,,,4.802000045776367,51.2997932434082,23.236955642700195,5.400000095367432,24.680482864379883,9.523332595825195,,,30.290000915527344,
2012-08-01,30.690000534057617,12.210000038146973,30.612884521484375,,,4.676000118255615,51.22022247314453,23.189647674560547,5.541999816894531,24.77855110168457,9.363332748413086,,,30.100000381469727,
2012-08-02,30.579999923706055,12.239999771118164,29.826488494873047,,,4.685999870300293,51.09644317626953,23.016178131103516,5.815999984741211,24.451662063598633,9.183333396911621,,,30.110000610351562,
2012-08-03,32.02000045776367,12.430000305175781,31.52215003967285,,,4.854000091552734,52.22818374633789,23.45773696899414,5.734000205993652,25.105449676513672,9.131667137145996,,,30.549999237060547,
2012-08-06,32.13999938964844,12.390000343322754,32.6157341003418,,,4.909999847412109,52.71446990966797,23.615434646606445,5.604000091552734,25.334278106689453,9.130000114440918,,,30.649999618530273,
2012-08-07,32.369998931884766,12.390000343322754,33.588890075683594,,,5.026000022888184,52.84709930419922,23.85986328125,5.599999904632568,25.742895126342773,9.466667175292969,,,30.84000015258789,
2012-08-08,32.5099983215332,12.4399995803833,33.31119918823242,,,4.978000164031982,52.71446990966797,23.91506576538086,5.513999938964844,25.46503448486328,10.154999732971191,,,30.799999237060547,
2012-08-09,32.650001525878906,12.579999923706055,33.85430145263672,,,4.943999767303467,52.254695892333984,24.049110412597656,5.9019999504089355,25.636655807495117,10.221667289733887,,,30.799999237060547,
2012-08-10,32.63999938964844,12.5600004196167,34.365455627441406,,,4.955999851226807,52.19282531738281,23.986026763916016,6.329999923706055,25.832788467407227,10.220000267028809,,,30.75,
