date,BAA10Y,HY_OAS_3Y,NFCI,Real_Yield,DXY,CFNAI,INDPRO_YoY,Copper_Gold,HYG,SPY,QQQ
2025-04-11,1.9,4.26,-0.382,2.28,124.0163,-0.36,0.8823523543694645,0.0013988890323277,70.59698486328125,526.5321044921875,451.7146606445313
2025-04-14,1.9,4.14,-0.382,2.15,123.6598,-0.36,0.8823523543694645,0.0014386232490673,70.94656372070312,531.6401977539062,454.7764892578125
2025-04-15,1.9,4.09,-0.382,2.16,123.776,-0.36,0.8823523543694645,0.0014325659834668,71.13976287841797,530.151123046875,455.2835083007813
2025-04-16,1.92,4.16,-0.382,2.12,123.2724,-0.36,0.8823523543694645,0.0014050380716546,71.13055419921875,518.366943359375,441.55511474609375
2025-04-17,1.92,4.02,-0.382,2.11,123.1298,-0.36,0.8823523543694645,0.0014300178978445,71.5445327758789,519.1065063476562,441.4755859375
2025-04-18,1.92,4.02,-0.382,2.11,122.9865,-0.36,0.8823523543694645,0.0014300178978445,71.5445327758789,519.1065063476562,441.4755859375
2025-04-21,1.96,4.16,-0.382,2.2,122.3145,-0.36,0.8823523543694645,0.0013860020733443,71.12136840820312,506.7503662109375,430.5504760742188
2025-04-22,1.93,3.99,-0.382,2.14,122.4175,-0.36,0.8823523543694645,0.0014321630257022,71.39735412597656,519.9349365234375,441.8533630371094
2025-04-23,1.86,3.75,-0.382,2.11,123.0252,-0.36,0.8823523543694645,0.0014759026009288,71.75611877441406,527.991455078125,451.8737487792969
2025-04-24,1.86,3.73,-0.382,2.02,122.9251,-0.36,0.8823523543694645,0.0014555822042714,72.40010070800781,539.1051635742188,464.5881958007813
2025-04-25,1.84,3.67,-0.389,2.02,122.8858,-0.36,0.8823523543694645,0.0014731598547867,72.4645004272461,543.0003662109375,469.7673950195313
2025-04-28,1.87,3.73,-0.389,1.98,122.7176,-0.36,0.8823523543694645,0.0014517628869345,72.50129699707031,543.2074584960938,469.6182556152344
2025-04-29,1.88,3.74,-0.389,1.96,122.5944,-0.36,0.8823523543694645,0.0014532360742632,72.69447326660156,546.6293334960938,472.7198486328125
2025-04-30,1.96,3.94,-0.389,1.94,122.5921,-0.36,0.8823523543694645,0.0013797276680119,72.30809020996094,546.8462524414062,472.6601867675781
2025-05-01,1.95,3.78,-0.389,2.0,123.1405,-0.31,0.101622993565531,0.0014271027573915,72.4015121459961,550.7216796875,478.8334655761719
2025-05-02,1.9,3.6,-0.403,2.06,122.4962,-0.31,0.101622993565531,0.0014318203524387,72.62342071533203,558.896728515625,485.9411926269531
2025-05-05,1.91,3.6,-0.403,2.08,122.2613,-0.31,0.101622993565531,0.0014057923296488,72.5956802368164,555.6917724609375,483.058349609375
2025-05-06,1.95,3.66,-0.403,2.04,122.0417,-0.31,0.101622993565531,0.001387993278144,72.5401840209961,551.0471801757812,478.5650939941406
2025-05-07,1.95,3.67,-0.403,2.01,122.117,-0.31,0.101622993565531,0.001365262918952,72.60491943359375,553.3645629882812,480.4438781738281
2025-05-08,1.89,3.51,-0.403,2.08,122.7568,-0.31,0.101622993565531,0.001383546604134,72.58642578125,557.2203369140625,485.4044189453125
2025-05-09,1.89,3.53,-0.42,2.08,122.5191,-0.31,0.101622993565531,0.0013824429441864,72.63265228271484,556.5103149414062,485.0863037109375
2025-05-12,1.82,3.15,-0.42,2.16,123.4863,-0.31,0.101622993565531,0.0014218943459647,73.3539047241211,574.9015502929688,504.8488159179688
2025-05-13,1.82,3.09,-0.42,2.17,122.9583,-0.31,0.101622993565531,0.0014447735973498,73.48336029052734,578.6980590820312,512.5430908203125
2025-05-14,1.8,3.1,-0.42,2.16,122.6746,-0.31,0.101622993565531,0.0014493619798121,73.21520233154297,579.4376831054688,515.6148681640625
2025-05-15,1.83,3.2,-0.42,2.11,122.8174,-0.31,0.101622993565531,0.0014420777623378,73.3539047241211,582.267822265625,516.181396484375
2025-05-16,1.82,3.16,-0.438,2.09,123.0737,-0.31,0.101622993565531,0.0014316467726328,73.43711853027344,585.9559936523438,518.4281005859375
2025-05-19,1.84,3.21,-0.438,2.1,122.4186,-0.31,0.101622993565531,0.0014350089006533,73.4001235961914,586.5969848632812,518.9251708984375
2025-05-20,1.82,3.2,-0.438,2.13,122.3199,-0.31,0.101622993565531,0.0014082553703791,73.36314392089844,584.6246948242188,517.1954345703125
2025-05-21,1.85,3.25,-0.438,2.23,121.7496,-0.31,0.101622993565531,0.0014015048327474,72.87308502197266,574.7733154296875,510.0081787109375
2025-05-22,1.87,3.32,-0.438,2.2,122.0429,-0.31,0.101622993565531,0.0014119308376289,73.02102661132812,575.0001220703125,510.9625549316406
2025-05-23,1.88,3.4,-0.454,2.18,121.3837,-0.31,0.101622993565531,0.0014289748538738,73.00253295898438,571.0753784179688,506.2306213378906
2025-05-26,1.88,3.4,-0.454,2.18,121.3837,-0.31,0.101622993565531,0.0014289748538738,73.00253295898438,571.0753784179688,506.2306213378906
2025-05-27,1.84,3.24,-0.454,2.11,121.6099,-0.31,0.101622993565531,0.0014276620589636,73.44636535644531,582.9483642578125,518.1397705078125
2025-05-28,1.83,3.23,-0.454,2.15,121.9888,-0.31,0.101622993565531,0.0014100072612672,73.4001235961914,579.57568359375,515.8434448242188
2025-05-29,1.81,3.22,-0.454,2.11,121.5617,-0.31,0.101622993565531,0.0014028820183619,73.51109313964844,581.863525390625,516.857421875
2025-05-30,1.84,3.31,-0.466,2.07,121.7674,-0.31,0.101622993565531,0.001414606795808,73.57584381103516,581.2128295898438,516.0422973632812
2025-06-02,1.84,3.27,-0.466,2.13,121.1881,-0.09,0.5793208714095943,0.001434314275173,73.56280517578125,584.4866943359375,520.1181030273438
2025-06-03,1.81,3.19,-0.466,2.14,121.4592,-0.09,0.5793208714095943,0.0014355860209941,73.70217895507812,587.8197631835938,524.183837890625
2025-06-04,1.8,3.23,-0.466,2.06,121.0539,-0.09,0.5793208714095943,0.0014419742243297,73.84153747558594,587.6619873046875,525.645263671875
2025-06-05,1.77,3.18,-0.466,2.11,120.9596,-0.09,0.5793208714095943,0.001466409975156,73.68359375,584.8218994140625,521.688720703125
2025-06-06,1.73,3.09,-0.475,2.2,121.161,-0.09,0.5793208714095943,0.0014536371007567,73.6742935180664,590.8274536132812,526.788330078125
2025-06-09,1.72,3.12,-0.475,2.18,120.9103,-0.09,0.5793208714095943,0.0014733951496605,73.71145629882812,591.3599243164062,527.5638427734375
2025-06-10,1.71,3.12,-0.475,2.18,121.0485,-0.09,0.5793208714095943,0.0014706856479103,73.88798522949219,594.712890625,531.0531005859375
2025-06-11,1.74,3.12,-0.475,2.14,120.587,-0.09,0.5793208714095943,0.0014455183354932,73.86941528320312,593.0166625976562,529.263671875
2025-06-12,1.73,3.17,-0.475,2.11,120.1723,-0.09,0.5793208714095943,0.0014260995485792,73.95301055908203,595.3734741210938,530.5062866210938
2025-06-13,1.75,3.18,-0.483,2.13,120.3245,-0.09,0.5793208714095943,0.0013998018307434,73.73004150390625,588.7171020507812,523.8458862304688
2025-06-16,1.74,3.1,-0.483,2.16,120.1565,-0.09,0.5793208714095943,0.0014210635018668,73.8786849975586,594.318359375,531.1325073242188
2025-06-17,1.74,3.17,-0.483,2.08,120.5048,-0.09,0.5793208714095943,0.0014174983102961,73.7950668334961,589.2398071289062,525.9534301757812
2025-06-18,1.77,3.16,-0.483,2.07,120.7305,-0.09,0.5793208714095943,0.0014292877811086,73.90656280517578,589.1510009765625,525.8638305664062
2025-06-19,1.77,3.16,-0.483,2.07,120.7305,-0.09,0.5793208714095943,0.0014292877811086,73.90656280517578,589.1510009765625,525.8638305664062
2025-06-20,1.76,3.13,-0.49,2.05,121.0408,-0.09,0.5793208714095943,0.0014328553409031,74.13883209228516,587.7673950195312,523.7166748046875
2025-06-23,1.77,3.12,-0.49,2.04,121.1694,-0.09,0.5793208714095943,0.0014338159117626,74.27818298339844,593.5730590820312,529.1017456054688
2025-06-24,1.78,3.06,-0.49,2.01,120.3645,-0.09,0.5793208714095943,0.0014671128734157,74.48258972167969,600.13037109375,537.1928100585938
2025-06-25,1.79,3.04,-0.49,2.01,120.3336,-0.09,0.5793208714095943,0.0014766613454979,74.46399688720703,600.4666748046875,538.5660400390625
2025-06-26,1.8,3.04,-0.49,1.98,119.6451,-0.09,0.5793208714095943,0.0015195739560708,74.67768859863281,605.1646118164062,543.6018676757812
2025-06-27,1.79,3.02,-0.496,2.0,119.659,-0.09,0.5793208714095943,0.0015482481954851,74.64051055908203,608.1712646484375,545.4629516601562
2025-06-30,1.75,2.96,-0.496,1.95,119.4088,-0.09,0.5793208714095943,0.0015268335232252,74.92852783203125,611.0791015625,548.9959106445312
2025-07-01,1.72,2.91,-0.496,1.97,119.3436,0.02,1.9187662602012208,0.0015128719791191,74.8342514038086,610.8812866210938,544.3682250976562
2025-07-02,1.7,2.88,-0.496,2.0,119.3037,0.02,1.9187662602012208,0.0015379331445181,74.97427368164062,613.6505737304688,548.159912109375
2025-07-03,1.67,2.8,-0.496,2.02,119.2382,0.02,1.9187662602012208,0.0015298955374794,75.02095031738281,618.4869995117188,553.553955078125
2025-07-04,1.67,2.8,-0.503,2.02,119.2382,0.02,1.9187662602012208,0.0015059264369772,75.02095031738281,618.4869995117188,553.553955078125
2025-07-07,1.71,2.86,-0.503,2.05,119.6201,0.02,1.9187662602012208,0.0014958585932343,74.76891326904297,613.8780517578125,549.3840942382812
2025-07-08,1.71,2.92,-0.503,2.07,119.8371,0.02,1.9187662602012208,0.0017069851771776,74.66622161865234,613.5418090820312,549.6925659179688
2025-07-09,1.73,2.94,-0.503,2.01,119.7311,0.02,1.9187662602012208,0.0016437673274059,74.87159729003906,617.2210083007812,553.5838012695312
2025-07-10,1.7,2.92,-0.503,2.01,119.8343,0.02,1.9187662602012208,0.0016723940502127,74.7968978881836,618.9617309570312,552.7877197265625
2025-07-11,1.72,2.97,-0.51,2.06,119.9214,0.02,1.9187662602012208,0.0016573300947023,74.70355987548828,616.7858276367188,551.5436401367188
2025-07-14,1.73,2.95,-0.51,2.04,120.2209,0.02,1.9187662602012208,0.0016455318115726,74.75958251953125,617.9627075195312,553.5440673828125
2025-07-15,1.7,2.95,-0.51,2.09,120.5105,0.02,1.9187662602012208,0.0016655654761511,74.5355224609375,615.3220825195312,554.051513671875
2025-07-16,1.73,3.0,-0.51,2.05,120.4175,0.02,1.9187662602012208,0.0016395227487721,74.73155975341797,617.3792114257812,554.6188354492188
2025-07-17,1.71,2.91,-0.51,2.04,120.6384,0.02,1.9187662602012208,0.0016424657646891,74.80624389648438,621.1574096679688,559.1072387695312
2025-07-18,1.73,2.93,-0.514,2.03,120.356,0.02,1.9187662602012208,0.0016635848698671,74.908935546875,620.7024536132812,558.56982421875
2025-07-21,1.73,2.89,-0.514,1.98,119.9961,0.02,1.9187662602012208,0.0016492254386999,75.0115966796875,621.87939453125,561.4658813476562
2025-07-22,1.73,2.9,-0.514,1.96,119.681,0.02,1.9187662602012208,0.00165648991265,75.14228820800781,621.9683837890625,558.559814453125
2025-07-23,1.71,2.83,-0.514,2.03,119.5697,0.02,1.9187662602012208,0.0017073745350927,75.17962646484375,627.2598266601562,561.1075439453125
2025-07-24,1.68,2.82,-0.514,1.98,119.5664,0.02,1.9187662602012208,0.0017137347820851,75.0862808227539,627.4674682617188,562.3018188476562
2025-07-25,1.69,2.84,-0.519,1.96,119.9857,0.02,1.9187662602012208,0.0017287043232222,75.1329574584961,630.1181030273438,563.6552734375
2025-07-28,1.69,2.82,-0.519,1.98,120.6149,0.02,1.9187662602012208,0.0016907919449624,75.0956039428711,629.9598999023438,565.4169311523438
2025-07-29,1.7,2.86,-0.519,1.91,120.9674,0.02,1.9187662602012208,0.0016860745182733,75.14228820800781,628.2982177734375,564.541015625
2025-07-30,1.69,2.89,-0.519,1.96,121.4042,0.02,1.9187662602012208,0.0016900297618606,74.98360443115234,627.507080078125,565.2974243164062
2025-07-31,1.67,2.86,-0.519,1.98,121.721,0.02,1.9187662602012208,0.0013149824456738,75.03028106689453,625.1531982421875,562.3018188476562
2025-08-01,1.75,3.13,-0.521,1.9,121.2122,-0.35,1.1886779865559305,0.0013180691128211,75.0340347290039,614.9065551757812,551.2252197265625
