date,APA,AR,BKR,BP,CHK,CHX,COP,CTRA,CVX,DVN,EOG,EPD,EQNR,EQT,ET,FANG,FTI,HAL,HES,KMI,MPC,MPLX,MRO,MUR,NBR,NOV,OKE,OVV,OXY,PSX,PTEN,RIG,SHEL,SLB,SM,TRGP,TTE,VLO,WHD,WMB,XOM
2018-08-10,35.68424987792969,18.760000228881836,27.745004653930664,27.704614639282227,,,55.05401611328125,,86.54705810546875,29.984560012817383,90.08450317382812,16.448806762695312,15.308938980102539,24.855295181274414,9.082676887512207,102.58263397216797,20.707382202148438,35.51722717285156,,11.592816352844238,63.05488967895508,17.714693069458008,,23.388704299926758,303.7296447753906,40.87078094482422,41.664493560791016,54.547481536865234,64.95533752441406,89.1050033569336,13.789071083068848,12.5600004196167,46.17057418823242,52.39011764526367,25.010286331176758,41.3748664855957,38.59760284423828,84.52803039550781,31.654598236083984,20.55597686767578,55.670372009277344
2018-08-13,35.29645919799805,17.920000076293945,27.383848190307617,27.504838943481445,,,54.38823699951172,,85.91552734375,29.445632934570312,89.15263366699219,16.293210983276367,15.326820373535156,24.625755310058594,8.731607437133789,100.35291290283203,20.175893783569336,34.594154357910156,,11.382269859313965,62.40044403076172,17.389307022094727,,23.09502410888672,298.0963134765625,40.121829986572266,41.144432067871094,53.0546875,64.42765045166016,88.3636245727539,13.715721130371094,11.510000228881836,45.63676834106445,51.54129409790039,24.207775115966797,40.6313591003418,38.404048919677734,84.10311126708984,31.256591796875,19.844696044921875,55.06755447387695
2018-08-14,35.466121673583984,18.139999389648438,27.23135757446289,27.45972442626953,,,55.214717864990234,,86.01378631591797,29.6835994720459,90.30465698242188,16.2820987701416,15.195672988891602,25.129751205444336,8.821880340576172,101.78358459472656,19.94120979309082,34.44170379638672,,11.452451705932617,62.416015625,17.561298370361328,,22.96700668334961,299.03521728515625,40.300167083740234,41.45283508300781,53.45814895629883,65.68092346191406,87.90570831298828,13.976510047912598,11.5600004196167,45.33072280883789,51.406436920166016,24.869192123413086,40.98395919799805,38.041927337646484,84.2936019897461,31.293622970581055,19.59897804260254,54.89230728149414
2018-08-15,33.91497802734375,17.65999984741211,25.529905319213867,26.76373291015625,,,51.90107345581055,,82.75790405273438,28.33275604248047,84.70598602294922,15.970909118652344,14.718755722045898,24.570871353149414,8.716560363769531,89.56957244873047,19.050790786743164,33.620269775390625,,11.312087059020996,60.48046112060547,17.18013572692871,,22.507665634155273,278.8491516113281,38.9805908203125,40.485294342041016,51.03740692138672,63.429962158203125,83.86439514160156,13.373444557189941,10.699999809265137,44.29157257080078,49.415218353271484,23.502260208129883,40.20214080810547,36.7557487487793,81.70726776123047,29.368425369262695,19.398527145385742,53.93199157714844
2018-08-16,34.068477630615234,17.469999313354492,25.345306396484375,26.886173248291016,,,53.117862701416016,,83.35299682617188,28.472734451293945,85.05087280273438,15.893107414245605,14.89163589477539,24.875261306762695,8.726590156555176,91.66992950439453,19.257863998413086,33.679542541503906,,11.369510650634766,60.09646224975586,17.375368118286133,,22.52273178100586,272.7464294433594,39.007347106933594,40.60624313354492,50.63394546508789,64.32872009277344,83.5445785522461,13.487537384033203,10.649999618530273,44.747093200683594,49.57387924194336,23.996116638183594,40.56238555908203,37.273963928222656,81.56074523925781,29.98856544494629,19.405000686645508,54.67502212524414
2018-08-17,33.9311408996582,17.5,24.88784408569336,27.008621215820312,,,53.39336013793945,,83.45216369628906,28.416746139526367,84.21436309814453,15.998689651489258,14.987020492553711,24.715579986572266,8.987384796142578,91.55184936523438,19.34759521484375,33.84892654418945,,11.452451705932617,60.42558670043945,17.347475051879883,,22.183870315551758,281.19635009765625,39.087581634521484,40.829978942871094,50.71463394165039,64.76569366455078,83.90798950195312,13.846118927001953,10.760000228881836,44.97484588623047,49.843605041503906,24.15485191345215,41.3288688659668,37.5174674987793,81.32627868652344,30.368043899536133,19.70244026184082,54.85726547241211
2018-08-20,33.95536804199219,17.610000610351562,25.690414428710938,27.31151008605957,,,53.967315673828125,,83.41674041748047,28.724708557128906,84.21436309814453,16.315439224243164,15.213555335998535,24.950111389160156,9.117779731750488,92.16886901855469,19.65271759033203,34.21307373046875,,11.426931381225586,61.718597412109375,17.412553787231445,,22.47754669189453,285.8908386230469,39.38181686401367,41.02349090576172,50.39187240600586,65.14498138427734,84.96195983886719,14.106904029846191,11.1899995803833,45.46596145629883,50.375125885009766,24.895641326904297,41.55881881713867,37.885833740234375,83.08468627929688,30.553165435791016,19.67011070251465,55.242801666259766
2018-08-21,34.47241973876953,18.100000381469727,25.915136337280273,27.363065719604492,,,54.25047302246094,,83.55133819580078,29.291641235351562,84.74269104003906,16.115386962890625,15.369961738586426,25.55889129638672,9.082676887512207,93.38773345947266,20.29764175415039,34.64496612548828,,11.458830833435059,61.91450500488281,17.324234008789062,,22.823932647705078,291.99359130859375,39.79194259643555,40.79974365234375,51.11809158325195,65.04602813720703,85.27668762207031,14.432881355285645,11.329999923706055,45.75065231323242,51.37470245361328,25.724618911743164,41.61246871948242,38.54765319824219,83.62686920166016,30.60869789123535,19.734771728515625,55.256813049316406
2018-08-22,34.96523666381836,18.440000534057617,26.099733352661133,27.698171615600586,,,55.09992599487305,,84.24559783935547,29.893571853637695,86.08544921875,16.315439224243164,15.634647369384766,25.783443450927734,9.157906532287598,94.6370849609375,20.748388290405273,34.89054489135742,,11.662997245788574,62.85485076904297,17.37071418762207,,23.253158569335938,302.790771484375,40.29124069213867,41.2532844543457,52.20743179321289,65.40882110595703,85.64997100830078,14.49808406829834,11.630000114440918,46.284461975097656,51.636474609375,26.324296951293945,42.70087432861328,38.94099044799805,84.75518035888672,30.960418701171875,19.715373992919922,56.04890441894531
2018-08-23,34.62590789794922,18.399999618530273,25.93119239807129,27.672405242919922,,,55.138187408447266,,83.66468811035156,29.760597229003906,85.41038513183594,16.38212013244629,15.478241920471191,25.68364143371582,9.102737426757812,92.63356018066406,20.817733764648438,34.577213287353516,,11.471592903137207,63.959747314453125,17.101110458374023,,23.08749771118164,305.1379699707031,39.890018463134766,40.64857482910156,51.6425895690918,65.12025451660156,86.63807678222656,14.22099494934082,11.739999771118164,46.177696228027344,51.287437438964844,26.350751876831055,42.44792938232422,39.228206634521484,86.49893951416016,30.904878616333008,19.45672035217285,55.43205642700195
2018-08-24,35.134891510009766,18.489999771118164,26.308395385742188,27.981725692749023,,,55.566741943359375,,84.30934143066406,29.858585357666016,86.18821716308594,16.43213653564453,15.592536926269531,25.52396583557129,9.16793441772461,92.7478256225586,20.998037338256836,34.560279846191406,,11.465210914611816,65.6837387084961,16.896587371826172,,23.65225601196289,303.26019287109375,39.925689697265625,40.81184387207031,52.40916061401367,65.41707611083984,87.28218841552734,14.245445251464844,11.779999732971191,46.69725799560547,51.7634162902832,26.800519943237305,42.670223236083984,39.989906311035156,88.32325744628906,30.978923797607422,19.450258255004883,55.81057357788086
2018-08-27,35.3610954284668,18.510000228881836,26.709688186645508,28.271730422973633,,,55.742759704589844,,85.2586669921875,30.012557983398438,87.06138610839844,16.404348373413086,15.809103012084961,24.950111389160156,9.0977201461792,93.4944076538086,21.344768524169922,34.729652404785156,,11.465210914611816,65.57406616210938,16.81292152404785,,23.51671028137207,299.504638671875,40.959938049316406,41.005340576171875,52.73192596435547,66.13439178466797,87.85305786132812,14.465486526489258,11.880000114440918,47.01043701171875,51.446083068847656,26.765241622924805,42.808189392089844,40.583045959472656,88.80682373046875,31.238082885742188,19.60544776916504,56.35730743408203
2018-08-28,34.545127868652344,18.420000076293945,26.81401824951172,27.878618240356445,,,55.138187408447266,,84.9115219116211,29.753583908081055,86.56242370605469,16.148727416992188,15.712848663330078,24.965078353881836,8.897111892700195,92.26792907714844,21.22688102722168,34.44170379638672,,11.363125801086426,65.75426483154297,16.706008911132812,,22.95948028564453,291.99359130859375,41.378990173339844,40.70904541015625,52.449501037597656,66.05194091796875,87.64815521240234,14.26174545288086,11.789999961853027,46.796905517578125,50.82731246948242,26.315481185913086,42.51692581176758,39.846290588378906,88.20603942871094,31.18255043029785,19.450258255004883,56.27320098876953
2018-08-29,35.32876968383789,18.610000610351562,27.287546157836914,27.96239471435547,,,56.278446197509766,,85.16655731201172,30.068552017211914,87.15676879882812,16.01535987854004,15.863241195678711,25.29442024230957,8.907139778137207,92.86973571777344,21.40024185180664,34.48405838012695,,11.407790184020996,65.6053695678711,16.580509185791016,,23.546833038330078,296.6879577636719,42.047691345214844,40.322025299072266,53.82127380371094,66.15088653564453,88.15316772460938,14.432881355285645,12.199999809265137,47.16700744628906,51.16049575805664,26.412485122680664,42.52458190917969,39.946205139160156,88.36723327636719,31.59906005859375,19.340333938598633,56.679771423339844
2018-08-30,35.85390853881836,18.8700008392334,27.2714900970459,28.084836959838867,,,56.29375457763672,,84.87611389160156,30.18754768371582,87.25218200683594,15.937562942504883,15.797065734863281,25.598814010620117,8.816866874694824,92.57262420654297,21.40024185180664,34.06063461303711,,11.343986511230469,65.13520812988281,16.571208953857422,,23.73508644104004,295.2796325683594,42.06550979614258,40.18294143676758,54.10367965698242,66.06843566894531,87.50175476074219,14.106904029846191,12.180000305175781,47.202598571777344,51.04148864746094,26.950437545776367,42.38661575317383,39.721435546875,87.22427368164062,32.33025360107422,19.191614151000977,56.43442916870117
2018-08-31,35.40956115722656,18.510000228881836,26.46088981628418,27.63373565673828,,,56.19428634643555,,83.91972351074219,30.047563552856445,86.75321197509766,15.893107414245605,15.502303123474121,25.459091186523438,8.77674674987793,92.23745727539062,21.240747451782227,33.781185150146484,,11.29294490814209,64.48480224609375,16.487539291381836,,23.215505599975586,289.6463623046875,41.967437744140625,39.85639953613281,53.53884506225586,65.85408020019531,86.74053192138672,13.960209846496582,12.109999656677246,46.42680740356445,50.10540008544922,26.535951614379883,42.2103157043457,39.17200469970703,86.36705017089844,31.636083602905273,19.133411407470703,56.19609069824219
2018-09-04,34.88444137573242,17.889999389648438,25.98737335205078,27.53061294555664,,,55.94939041137695,,84.21016693115234,29.64160919189453,86.34962463378906,16.104272842407227,15.448164939880371,24.600805282592773,8.907139778137207,91.6584701538086,20.95642852783203,33.58551025390625,,11.241905212402344,66.04420471191406,16.585153579711914,,22.628156661987305,289.1769104003906,41.39680862426758,39.729408264160156,52.53019714355469,65.3593521118164,87.06993103027344,14.058006286621094,11.300000190734863,46.44816207885742,49.513668060302734,26.386032104492188,41.68911361694336,38.8223762512207,88.09616088867188,32.857826232910156,18.88123321533203,56.280208587646484
2018-09-05,35.482276916503906,17.670000076293945,25.417539596557617,27.569290161132812,,,55.86520767211914,,84.24559783935547,29.193653106689453,86.50373840332031,16.27098274230957,15.189494132995605,24.336341857910156,8.927201271057129,89.47976684570312,20.380847930908203,31.586380004882812,,11.350369453430176,65.77779388427734,16.896587371826172,,22.861589431762695,284.0130310058594,41.24525451660156,39.95920944213867,52.247779846191406,65.25216674804688,86.35993957519531,13.445368766784668,11.199999809265137,46.2559814453125,48.79397964477539,27.082721710205078,41.90372848510742,38.297908782958984,85.65636444091797,31.6268310546875,19.055818557739258,57.03024673461914
2018-09-06,34.46433639526367,17.110000610351562,24.871793746948242,27.201946258544922,,,53.98261642456055,,81.63150787353516,28.437746047973633,84.7500228881836,16.093158721923828,15.039102554321289,23.408191680908203,8.781758308410645,87.2172622680664,19.77060317993164,31.356685638427734,,11.27380657196045,64.88445281982422,16.747840881347656,,22.43990135192871,276.0325012207031,40.17533874511719,39.91688537597656,50.47256851196289,63.95766830444336,85.41575622558594,13.200315475463867,10.829999923706055,45.323604583740234,48.146278381347656,25.759889602661133,41.34420394897461,37.80466842651367,85.04093933105469,30.83083152770996,18.643695831298828,56.399375915527344
